source_page,extracted_table_index,column_1,column_2,column_3,column_4
24,1,920,Ventriculoatrial /Ventriculoperitoneal Shunt (Select CGHS rate code 938 for approved rates),25000,28750
24,1,921,Twist Drill Craniostomy,4250,5000
24,1,922,Subdural Tapping,2456,2824
24,1,923,Ventricular Tapping,2967,3412
24,1,924,Abscess Tapping,2875,3306
24,1,925,Placement of Intracranial pressure (ICP) Monitor,2875,3306
24,1,926,Skull Traction Application,2300,2645
24,1,927,Lumber Pressure Monitoring,4250,5000
24,1,928,Vascular Malformations,22000,25300
24,1,929,Meningo Encephalocoele excision and repair,15000,17250
24,1,930,Meningomyelocoel Repair,24995,28744
24,1,931,CSF Rhinorrhaea Repair,28750,33063
24,1,932,Cranioplasty,24150,27773
24,1,933,Anterior Cervical Dissectomy,16600,19090
24,1,934,Brachial Plexus Exploration and neurotization,15525,17854
24,1,935,Median Nerve Decompression,14000,16100
24,1,936,Peripheral Nerve Surgery – Major,17250,19838
24,1,937,Peripheral Nerve Surgery Minor,8280,9522
24,1,938,Ventriculoatrial /Ventriculoperitoneal Shunt,11615,13357
24,1,939,Nerve Biopsy,6900,7935
24,1,940,Brain Biopsy,5808,6679
24,1,941,Anterior Cervical Spine Surgery with fusion,32200,37030
24,1,942,Anterio Lateral Decompression of spine,28750,33063
24,1,943,Brain Mapping,837,963
24,1,944,Cervical or Dorsal or Lumbar Laminectomy,23000,26450
24,1,945,Combined Trans-oral Surgery & Craniovertebral (CV) Junction Fusion,34500,39675
24,1,946,Craniovertebral Junction (CVJ) Fusion procedures,30000,34500
24,1,947,Depressed Fracture Elevation,25000,28750
24,1,948,Lumbar Discectomy,27500,31625
24,1,949,Endarterectomy (Carotid),20000,23000
24,1,950,Radiofrequency Ablation (RFA) for Trigeminal Neuralgia,11500,13225
24,1,951,Spasticity Surgery -,39675,45626
24,1,952,Spinal Fusion Procedure,27000,31050
25,1,953,Spinal Intra Medullary Tumours,34500,39675
25,1,954,Spinal Bifida Surgery Major,18975,21821
25,1,955,Spinal Bifida Surgery Minor,15000,17250
25,1,956,Stereotaxic Procedures- biopsy/aspiration of cyst,23000,26450
25,1,957,Trans Sphenoidal Surgery,30000,34500
25,1,958,Trans Oral Surgery,30000,34500
25,1,959,Implantation of Deep Brain Stimulation (DBS) -One electrode,34500,39675
25,1,960,Implantation of Deep Brain Stimulation (DBS) -two electrodes,40250,46288
25,1,961,Endoscopic aqueductoplasty,15000,17250
25,1,962,Facial nerve reconstruction,30000,34500
25,1,963,Carotid stenting,42263,48602
25,1,964,Cervical disc arthroplasty,27600,31740
25,1,965,Lumbar disc arthroplasty,13800,15870
25,1,966,Corpus callostomy for Epilepsy,35000,40250
25,1,967,Hemispherotomy for Epilepsy,32200,37030
25,1,968,Endoscopic CSF rhinorrhea repair,30000,34500
25,1,969,Burr hole evacuation of chronic subdural haematoma,24150,27773
25,1,970,Epilepsy surgery,36225,41659
25,1,971,Radiofrequency Ablation (RFA) for facet joint pain syndrome,17250,19838
25,1,972,Cervical laminoplasty,32000,36800
25,1,973,Lateral mass C1-C2 screw fixation,23000,26450
25,1,974,Microsurgical decompression for Trigeminal nerve,38000,43700
25,1,975,Microsurgical decompression for hemifacial spasm,4646,5343
25,1,976,Extracranial-Intracranial Bypass Procedures (EC-IC) bypass procedures,32000,36800
25,1,977,Image guided craniotomy,28980,33327
25,1,978,Baclofen pump implantation,39000,44850
25,1,979,Programmable Ventriculo-Peritoneal (VP) shunt,25000,28750
25,1,980,Endoscopic sympathectomy,17107,19673
25,1,981,Lumber puncture,207,238
25,1,982,External ventricular drainage (EVD),4400,5060
25,1,983,Endoscopic 3rd ventriculostomy,36000,41400
25,1,984,Endoscopic cranial surgery/Biopsy/aspiration,31536,36266
25,1,985,"Endoscopic discectomy (Lumbar, Cervical)",35621,40964
25,1,986,Aneurysm coiling (Endovascular),34400,39560
25,1,987,Surgery for skull fractures,40000,46000
25,1,988,Carpel Tunnel decompression,15000,17250
25,1,989,Clipping of intracranial aneurysm,24150,27773
25,1,990,Surgery for intracranial Arteriovenous malformations(AVM),40000,46000
25,1,991,Foramen magnum decompression for Chari Malformation,93750,107813
25,1,992,Dorsal column stimulation for backache in failed back syndrome,28750,33063
25,1,993,Surgery for recurrent disc prolapse/epidural fibrosis,32200,37030
26,1,994,Surgery for brain stem tumours,43988,50586
26,1,995,Decompressive craniotomy for hemishpherical acute subdural haematoma/brain swelling/large infarct,40000,46000
26,1,996,Intra-arterial thrombolysis with Tissue Plasminogen Activator (TPA) (for ischemic stroke ),4600,5290
26,1,997,Steriotactic aspiration of intracerebral haematoma,32545,37427
26,1,998,Endoscopic aspiration of intracerebellar haematoma,40000,46000
26,1,999,Steriotactic Radiosurgery for brain pathology(X knife/Gamma ) - ONE session,27560,31694
26,1,1000,Steriotactic Radiosurgery for brain pathology(X knife /Gamma knife -Two or more sessions,57500,66125
26,1,1001,Chemotheraphy wafers for malignant brain tumors,14450,16618
26,1,1002,Battery Placement for Deep Brain Stimulation (DBS),22000,25300
26,1,1003,Baclofen pump implantation for spasticity,17330,19930
26,1,1004,Peripheral Nerve tumor surgery,24000,27600
26,1,1005,Surgery Intra Cranial Meningioma,20000,23000
26,1,1006,Surgery for Intracranial Schwannoma,35000,40250
26,1,1007,Surgery for Gliomas,45000,51750
26,1,1008,Surgery for Orbital tumors,36000,41400
26,1,1009,Surgery for Cranial (Skull) tumors,38500,44275
26,1,1010,Surgery for Scalp Arteriovenous Malformations (AVMs),25000,28750
26,1,1011,Kyphoplasty,40000,46000
26,1,1012,Balloon Kyphoplasty,40000,46000
26,1,1013,"Lesioning procedures for Parkinson’s disease, Dystonia etc.",35000,40250
26,1,1014,Other Major Surgery,38250,45000
26,1,1015,Other Minor Surgery,15300,18000
26,1,,TREATMENT PROCEDURE PAEDIATRIC SURGERY,,
26,1,1016,Excision of thyroglossal Duct/Cyst,16000,18400
26,1,1017,Diaphragmatic Hernia Repair (Thoracic or Abdominal Approach),17250,19838
26,1,1018,Tracheo Oesophageal Fistula (Correction Surgery),23000,26450
26,1,1019,Colon Replacement of Oesophagus,23000,26450
26,1,1020,Omphalo Mesenteric Cyst Excision,17250,19838
26,1,1021,Omphalo Mesenteric Duct- Excision,15525,17854
26,1,1022,Meckels Diverticulectomy,3347,3849
26,1,1023,Omphalocele 1st Stage (Hernia Repair),15525,17854
26,1,1024,Omphalocele 2nd Stge (Hernia Repair),17250,19838
26,1,1025,Gastroschisis Repair,14490,16664
26,1,1026,Inguinal Herniotomy,12558,14442
26,1,1027,Congenital Hydrocele,10800,12420
26,1,1028,Hydrocele of Cord,12000,13800
26,1,1029,Torsion Testis Operation,15000,17250
26,1,1030,Congenital Pyloric Stenosis- operation,13938,16029
26,1,1031,Duodenal Atresia Operation,14000,16100
26,1,1032,Pancreatic Ring Operation,22425,25789
27,1,1033,Meconium Ileus Operation,14500,16675
27,1,1034,Malrotation of Intestines Operation,13000,14950
27,1,1035,Rectal Biopsy (Megacolon),9736,11196
27,1,1036,Colostomy Transverse,15000,17250
27,1,1037,Colostomy Left Iliac,15000,17250
27,1,1038,Abdominal Perineal Pull Through (Hirschsprung's Disease),19000,21850
27,1,1039,Imperforate Anus Low Anomaly -Cut Back Operation,10235,11770
27,1,1040,Imperforate Anus Low Anomaly - Perineal Anoplasty,12000,13800
27,1,1041,Imperforate Anus High Anomaly -Sacroabdomino Perineal Pull Through,12500,14375
27,1,1042,Imperforate Anus High Anomaly - Closure of Colostomy,8625,9919
27,1,1043,Intussusception Operation,20700,23805
27,1,1044,Choledochoduodenostomy for Atresia of Extra Hepatic Billiary Duct,15000,17250
27,1,1045,Operation of Choledochal Cyst,16000,18400
27,1,1046,Nephrectomy for -Pyonephrosis,17000,19550
27,1,1047,Nephrectomy for - Hydronephrosis,15000,17250
27,1,Sr. No.,CGHS TREATMENT PROCEDURE/INVESTIGATION LIST(CGHS Pune),,
27,1,1048,Nephrectomy for -Wilms Tumour,13500,15525
27,1,1049,Paraortic Lymphadenoctomy with Nephrectomy for Wilms Tumour,20000,23000
27,1,1050,Sacro-Coccygeal Teratoma Excision,14000,16100
27,1,1051,Neuroblastoma Debulking,16000,18400
27,1,1052,Neuroblastoma Total Excision,20700,23805
27,1,1053,Rhabdomyosarcoma wide Excision,15000,17250
27,1,1054,Congenital Atresia & Stenosis of Small Intestine,19000,21850
27,1,1055,Muconium ileus,16000,18400
27,1,1056,Malrotation & Volvulus of the Midgut,15000,17250
27,1,1057,Excision of Meckel’s Deverticulum,12000,13800
27,1,1058,Other Major Surgery,25000,28750
27,1,1059,Other Minor Surgery,11050,13000
27,1,,TREATMENT PROCEDURE BURNS AND PLASTIC SURGERY,,
27,1,1060,Primary Suturing of Wound,300,345
27,1,1061,Injection of Keloids - Ganglion,1099,1264
27,1,1062,Injection of Keloids - Haemangioma,1150,1323
27,1,1063,Free Grafts - Wolfe Grafts,1725,1984
27,1,1064,Free Grafts - Thiersch- Small Area 5%,7475,8596
27,1,1065,Free Grafts - Large Area 10%,8000,9200
27,1,1066,Free Grafts - Very Large Area 20% and above.,10350,11903
27,1,1067,Skin Flaps - Rotation Flaps,8970,10316
27,1,1068,Skin Flaps - Advancement Flaps,12500,14375
27,1,1069,Skin Flaps - Direct- cross Leg Flaps- Cross Arm Flap,12500,14375
27,1,1070,Skin Flaps - Cross Finger,11250,12938
27,1,1071,Skin Flaps - Abdominal,8625,9919
28,1,1072,Skin Flaps - Thoracic,8625,9919
28,1,1073,Skin Flaps - Arm Etc.,9900,11385
28,1,1074,Subcutaneous Pedicle Flaps Raising,6900,7935
28,1,1075,Subcutaneous Pedicle Flaps Delay,5950,7000
28,1,1076,Subcutaneous Pedicle Flaps Transfer,5950,7000
28,1,1077,Cartilage Grafting,8625,9919
28,1,1078,Reduction of Facial Fractures of Nose,1380,1587
28,1,1079,Reduction of Facial Fractures of Maxilla,8000,9200
28,1,1080,Reduction of Fractures of Mandible & Maxilla - Eyelet Splinting,7475,8596
28,1,1081,Reduction of Fractures of Mandible & Maxilla - Cast Metal Splints,6900,7935
28,1,1082,Reduction of Fractures of Mandible & Maxilla - Gunning Splints,7500,8625
28,1,1083,Internal Wire Fixation of Mandible & Maxilla,11500,13225
28,1,1084,Cleft Lip - repair.,11500,13225
28,1,1085,Cleft Palate Repair,12650,14548
28,1,1086,Primary Bone Grafting for alveolar cleft in Cleft Lip,11500,13225
28,1,1087,Secondary Surgery for Cleft Lip Deformity,10000,11500
28,1,1088,Secondary Surgery for Cleft Palate,11385,13093
28,1,1089,Reconstruction of Eyelid Defects - Minor,6000,6900
28,1,1090,Reconstruction of Eyelid Defects - Major,8500,9775
28,1,1091,Plastic Surgery of Different Regions of the Ear - Minor,8050,9258
28,1,1092,Plastic Surgery of Different Regions of the Ear - Major,10350,11903
28,1,1093,Plastic Surgery of the Nose - Minor,7800,8970
28,1,1094,Plastic Surgery of the Nose - Major,9500,10925
28,1,1095,Plastic Surgery for Facial Paralysis (Support with Reanimation),16100,18515
28,1,1096,Pendulous Breast - Mammoplasty,13000,14950
28,1,1097,Underdeveloped Breast Mammoplasty,12000,13800
28,1,1098,After Mastectomy (Reconstruction)Mammoplasty,12000,13800
28,1,1099,Syndactyly Repair,12750,15000
28,1,1100,Dermabrasion Face,13225,15209
28,1,1101,upto 30% Burns 1st Dressing,152,175
28,1,1102,upto 30% Burns Subsequent Dressing,124,143
28,1,1103,30% to 50% Burns 1st Dressing,193,222
28,1,1104,30% to 50% Burns Subsequent Dressing,152,175
28,1,1105,Extensive Burn -above 50% Frist Dressing,276,317
28,1,1106,Extensive Burn -above 50% Subsequent dressing,174,200
28,1,,TREATMENT PROCEDURE ORTHOPEDICS,,
28,1,1107,Plaster Work,255,300
28,1,1108,Fingers (post slab),259,298
28,1,1109,Fingers full plaster,259,298
28,1,1110,Colles Fracture - Below elbow,978,1125
28,1,1111,Colles Fracture - Full plaster,994,1143
29,1,1112,Colles fracture Ant. Or post. slab,400,460
29,1,1113,Above elbow full plaster,173,199
29,1,1114,Above Knee post-slab,575,288
29,1,1115,Below Knee full plaster,173,199
29,1,1116,Below Knee post-slab,718,826
29,1,1117,Tube Plaster (or plaster cylinder),800,920
29,1,1118,Above knee full plaster,1265,1455
29,1,1119,Above knee full slab,1158,1332
29,1,1120,Minerva Jacket,2415,2777
29,1,1121,Plaster Jacket,2185,2513
29,1,1122,Shoulder spica,1955,2248
29,1,1123,Single Hip spica,2243,2579
29,1,1124,Double Hip spica,2760,3174
29,1,1125,Strapping of Finger,179,206
29,1,1126,Strapping of Toes,180,207
29,1,1127,Strapping of Wrist,230,265
29,1,1128,Strapping of Elbow,262,301
29,1,1129,Strapping of Knee,345,397
29,1,1130,Strapping of Ankle,345,397
29,1,1131,Strapping of Chest,460,529
29,1,1132,Strapping of Shoulder,518,596
29,1,1133,Figure of 8 bandage,518,596
29,1,1134,Collar and cuff sling,250,288
29,1,1135,Ball bandage,400,460
29,1,1136,Application of POP Casts for Upper & Lower Limbs,633,728
29,1,1137,Application of Functional Cast Brace,1350,1553
29,1,1138,Application of Skin Traction,690,794
29,1,1139,Application of Skeletal Tractions,949,1091
29,1,1140,Bandage & Strappings for Fractures,552,635
29,1,1141,Aspiration & Intra Articular Injections,575,661
29,1,1142,Application of POP Spices & Jackets,2473,2844
29,1,1143,Close Reduction of Fractures of Limb & POP,2600,2990
29,1,1144,Reduction of Compound Fractures,2760,3174
29,1,1145,Open Reduction & Internal Fixation (ORIF) of Fingers & Toes,5175,5951
29,1,1146,Open Reduction of fracture of Long Bones of Upper / Lower Limb - Nailing & External Fixation,8050,9258
29,1,1147,Open Reduction of fracture of Long Bones of Upper / Lower Limb -AO Procedures,9660,11109
29,1,1148,Tension Band Wirings,5658,6507
29,1,1149,Bone Grafting,6601,7591
29,1,1150,Excision of Bone Tumours,6900,7935
29,1,1151,Excision or other Operations for Scaphoid Fractures,7188,8266
29,1,1152,Sequestrectomy & Saucerisation,6900,7935
29,1,1153,Sequestrectomy & Saucerizations -Arthrotomy,9971,11467
29,1,1154,Multiple Pinning Fracture Neck Femur,11500,13225
30,1,1155,Plate Fixations for Fracture Neck Femur,13500,15525
30,1,1156,AO Compression Procedures for Fracture Neck Femur,16560,19044
30,1,1157,Open Reduction of Fracture Neck Femur Muscle Pedicle Graft and Internal Fixations,19500,22425
30,1,1158,Close Reduction of Dislocations,3174,3650
30,1,1159,Open Reduction of Dislocations,3439,3955
30,1,1160,Open Reduction & Internal Fixation (ORIF) of Fracture Dislocation,13500,15525
30,1,1161,Neurolysis/Nerve repair,13800,15870
30,1,1162,Nerve Repair with Grafting,16675,19176
30,1,1163,Tendon with Transplant or Graft,10350,11903
30,1,1164,Tendon Lengthening/Tendon repair,8050,9258
30,1,1165,Tendon Transfer,3105,3571
30,1,1166,Laminectomy Excision Disc and Tumours,4830,5555
30,1,1167,Split Osteotomy and Internal Fixations,24150,27773
30,1,1168,Anterolateral decompression for tuberculosis/ Costo- Transversectomy,3450,3968
30,1,1169,Antereolateral Decompression and Spine Fusion,19350,22253
30,1,1170,Corrective Osteotomy & Internal Fixation- short bones,13800,15870
30,1,1171,Corrective Osteotomy & Internal Fixation- long bones,11040,12696
30,1,1172,Arthrodesis of - Minor Joints,10350,11903
30,1,1173,Arthrodesis of - Major Joints,10000,11500
30,1,1174,Soft Tissue Operations for Congenital Talipes Equinovarus (CTEV),8050,9258
30,1,1175,Soft Tissue Operations for Polio,6900,7935
30,1,1176,Hemiarthroplasty- Hip,20000,23000
30,1,1177,Hemiarthroplasty- Shoulder,20000,23000
30,1,1178,Operations for Brachial Plexus & Cervical Rib,24150,27773
30,1,1179,Amputations - Below Knee,6900,7935
30,1,1180,Amputations - Below Elbow,6843,7869
30,1,1181,Amputations - Above Knee,8050,9258
30,1,1182,Amputations - Above Elbow,6843,7869
30,1,1183,Amputations - Forequarter,13225,15209
30,1,1184,Amputations -Hind Quarter and Hemipelvectomy,18400,21160
30,1,1185,Disarticulations - Major joint,20700,23805
30,1,1186,Disarticulations - Minor joint,12650,14548
30,1,1187,Arthrography,9200,10580
30,1,1188,Arthroscopy - Diagnostic,8568,9853
30,1,1189,Arthroscopy-therapeutic: without implant,10000,11500
30,1,1190,Arthroscopy-therapeutic: with implant,17250,19838
30,1,1191,Soft Tissue Operation on Joints -Small,6900,7935
30,1,1192,Soft Tissue Operation on Joints -Large,13500,15525
30,1,1193,Myocutaneous and Fasciocutaneous Flap Procedures for Limbs,18630,21425
30,1,1194,Removal of Wires & Screw,1760,2024
31,1,1195,Removal of Plates,4140,4761
31,1,1196,Total Hip Replacement (THR),73500,84525
31,1,1197,Total Ankle Joint Replacement,85860,98739
31,1,1198,Total Knee Joint Replacement (TKR),99000,113850
31,1,1199,Total Shoulder Joint Replacement,71100,81765
31,1,1200,Total Elbow Joint Replacement,71100,81765
31,1,1201,Total Wrist Joint Replacement,90000,103500
31,1,1202,Total finger joint replacement,20000,23000
31,1,1203,Tubular external fixator,4600,5290
31,1,1204,Ilizarov's external fixator,7763,8927
31,1,1205,Pelvi-acetebular fracture -Internal fixation,8625,9919
31,1,1206,Meniscectomy,12000,13800
31,1,1207,Meniscus Repair,10000,11500
31,1,1208,Anterior Cruciate Ligament (ACL) Reconstruction,8500,9775
31,1,1209,Posterior Cruciate Ligament (PCL) Reconstruction,13500,15525
31,1,1210,Knee Collateral Ligament Reconstruction,12500,14375
31,1,1211,Bencarf Repair Shoulder,11880,13662
31,1,1212,RC Repair,1500,1725
31,1,1213,Biceps tenodesis,14000,16100
31,1,1214,Distal biceps tendon repair,10380,11937
31,1,1215,Arthrolysis of knee,12500,14375
31,1,1216,Capsulotomy of Shoulder,15800,18170
31,1,1217,Conservative Plaster of Paris (POP),1200,1380
31,1,1218,Application for CTEV per sitting,1200,1380
31,1,1219,Total Hip Replacement (THR) Revision Stage-I,17000,19550
31,1,1220,Total Hip Replacement (THR) Revision Stage-II,50000,57500
31,1,1221,Total Knee Replacement (TKR) Revision Stage-I,35000,40250
31,1,1222,Total Knee Replacement (TKR) Revision Stage-II,35000,40250
31,1,1223,Illizarov/ external fixation for limb lengthening/ deformity correction,12500,14375
31,1,1224,Discectomy/ Micro Discectomy,11250,12938
31,1,1225,Laminectomy,4646,5343
31,1,1226,Spinal Fixation Cervical/dorsolumbar/ lumbosacral,16000,18400
31,1,1227,Fusion Surgery Cervical/ Lumbar Spine upto 2 Level,22000,25300
31,1,1228,Spinal Fusion Surgery Cervical/ Lumbar Spine -More than 2 Level,12000,13800
31,1,1229,Scoliosis Surgery/ Deformity Correction of Spine,25000,28750
31,1,1230,Vertebroplasty,12000,13800
31,1,1231,Spinal Injections,450,518
31,1,1232,Dynamic Hip Screw (DHS) for Fracture Neck Femur,15000,17250
31,1,1233,Proximal Femoral Nail (PFN for IT Fracture),14000,16100
31,1,1234,Spinal Osteotomy,1434,1649
31,1,1235,Illizarov’s / External Fixation for Trauma,11700,13455
31,1,1236,Soft Tissue Operations for Polio/ Cerebral Palsy,9501,11178
31,1,1237,Mini Fixator for Hand/Foot,9000,10350
32,1,1238,Other Major Surgery,34425,40500
32,1,1239,Other Minor Surgery,11883,13980
32,1,,TREATMENT PROCEDURE PHYSIOTHERAPY,,
32,1,1240,Ultrasonic therapy,78,90
32,1,1241,Shortwave Diathermy (SWD),78,90
32,1,1242,Electrical stimulation (therapeutic),78,90
32,1,1243,Muscle testing and diagnostic,71,82
32,1,1244,Infrared,78,90
32,1,1245,Ultraviolet Therapeutic (UV Therapeutic) dose,58,67
32,1,1246,Intermittent Lumbar Traction,78,90
32,1,1247,Intermittent Cervical traction,75,86
32,1,1248,Wax bath,75,86
32,1,1249,Hot pack,78,90
32,1,1250,Breathing Exercises & Postural Drainage,50,58
32,1,1251,Cerebral Palsy – exercise,50,58
32,1,1252,Post – polio exercise,50,58
32,1,,NUCLEAR MEDICINE / RADIOTHERAPY AND CHEMOTHERAPY,,
32,1,1253,Cobalt 60 therapy,Leave blank,Leave blank
32,1,1254,Cobalt 60 therapy- Radical therapy,61583,70820
32,1,1255,Cobalt 60 therapy- Palliative therapy,24438,28104
32,1,1256,Linear accelerator,Leave blank,Leave blank
32,1,1257,Linear accelerator- Radical therapy,52785,60703
32,1,1258,Linear accelerator- Palliative therapy,30792,35411
32,1,1259,3D Planning,4888,5621
32,1,1260,2D Planning,4888,5621
32,1,1261,IMRT(Intensity Modulated radiotherapy),100878,116010
32,1,1262,SRT (Stereotactic radiotherapy),60996,70145
32,1,1263,SRS(Stereotactic radio surgery),80546,92628
32,1,1264,IGRT(Image guided radiotherapy),147016,169068
32,1,1265,Respiratory Gating-alongwith Linear accelerator planning,110000,126500
32,1,1266,Electron beam with Linear accelerator,60726,71442
32,1,1267,Tomotherapy,71460,82179
32,1,,NUCLEAR MEDICINE / BRACHYTHERAPY- HIGH DOSE RADIATION,,
32,1,1268,Intracavitory,11730,13490
32,1,1269,Interstitial,52785,60703
32,1,1270,Intraluminal,9775,11241
32,1,1271,Surface mould,4644,5341
32,1,1272,Gliadel Wafer,92000,105800
32,1,,NUCLEAR MEDICINE / CHEMOTHERAPY,,
32,1,1273,Neoadjuvant,863,992
32,1,1274,Adjuvant,863,992
32,1,1275,Concurrent-chemoradiation,920,1058
33,1,1276,Single drug,552,635
33,1,1277,Multiple drugs,807,929
33,1,1278,Targeted therapy,920,1058
33,1,1279,Chemoport facility,920,1058
33,1,1280,PICC line (peripherally inserted Central Cannulisation),920,1058
33,1,,LIST OF PROCEDURES/ TESTS IN GASTROENTEROLOGY / ENDOSCOPIC PROCEDURES,,
33,1,1281,Upper GI Endoscopy + Lower GI Endoscopy,1725,1984
33,1,1282,Diagnostic endoscopy,250,288
33,1,1283,Endoscopic biopsy,345,397
33,1,1284,Endoscopic mucosal resection,1543,1815
33,1,1285,Oesophageal stricture dilatation,1725,1984
33,1,1286,Balloon dilatation of achalasia cardia,2875,3306
33,1,1287,Foreign body removal,1725,1984
33,1,1288,Oesophageal stenting,3000,3450
33,1,1289,Band ligation of oesophageal varices,2500,2875
33,1,1290,Sclerotherapy of oesophageal varices,2500,2875
33,1,1291,Glue injection of varices,2500,2875
33,1,1292,Argon plasma coagulation,4025,4629
33,1,1293,Pyloric balloon dilatation,2415,2777
33,1,1294,Enteranal stenting,3680,4232
33,1,1295,Duodenal stricture dilation,990,1139
33,1,1296,Single balloon enterocopy,4000,4600
33,1,1297,Double balloon enteroscopy,3500,4025
33,1,1298,Capsule endoscopy,4950,5693
33,1,1299,Piles banding,1099,1264
33,1,1300,Colonic stricture dilatation,2737,3148
33,1,1301,Hot biopsy forceps procedures,3000,3450
33,1,1302,Colonic stenting,2737,3148
33,1,1303,Junction biopsy,2000,2300
33,1,1304,Conjugal microscopy,4000,4600
33,1,1305,Endoscopic sphincterotomy,2415,2777
33,1,1306,CBD stone extraction,2415,2777
33,1,1307,CBD stricture dilatation,6500,7475
33,1,1308,Biliary stenting (plastic and metallic),4830,5555
33,1,1309,Mechanical lithotripsy of CBD stones,8000,9200
33,1,1310,Pancreatic sphincterotomy,6375,7500
33,1,1311,Pancreatic stricture dilatation,5750,6613
33,1,1312,Pancreatic stone extraction,10098,11613
33,1,1313,Mechanical lithotripsy of pancreatic stones,11385,13093
33,1,1314,Endoscopic cysto gastrostomy,8050,9258
33,1,1315,Balloon dilatation of papilla,6900,7935
33,1,1316,Ultrasound guided FNAC,575,661
33,1,1317,Ultrasound guided abscess Drainage,720,828
33,1,1318,Percutaneous Transhepatic Biliary Drainage (PTBD),1150,1323
34,1,1319,Diagnostic angiography,2000,2300
34,1,1320,Vascular embolization,15100,17365
34,1,1321,Transjugular Intrahepatic Portosystemic Shunt (TIPS),5400,6210
34,1,1322,Inferior vena cava (IVC) Venography and Hepatic vein (HV) Venography,34212,39344
34,1,1323,Muscular stenting,97750,112413
34,1,1324,Balloon-occluded Retrograde Intravenous Obliteration (BRTO),57500,66125
34,1,1325,Portal haemodymic studies,1913,2250
34,1,1326,Manometry and PH metry,1612,1897
34,1,1327,Oesophageal PH metry,5000,5750
34,1,1328,Oesophageal manometry,5000,5750
34,1,1329,Small bowel manometry,6800,8000
34,1,1330,Anorectal manometry,6800,8000
34,1,1331,Colonic manometry,7650,9000
34,1,1332,Biliary manometry,7650,9000
34,1,1333,Sengstaken blackenesse tube tempode,2875,3306
34,1,1334,Lintas machles tube tempode,2875,3306
34,1,1335,Faecal / Fecal fat test/ fecal chymotrypsin/ fecal elastase,350,403
34,1,1336,Breath tests,300,345
34,1,1337,Extracorporeal Shortwave Lithotripsy (ESWL) (Select CGHS rate code 888 for approved rate),37260,42849
34,1,1338,Liver biopsy,1242,1428
34,1,,NAME OF INVESTIGATION / DENTAL,,
34,1,1339,Dental IOPA X-ray,50,58
34,1,1340,Occlusal X-ray,78,90
34,1,1341,OPG X-ray,176,203
34,1,,NAME OF INVESTIGATION / PULMONARY,,
34,1,1342,Lung Ventilation & Perfusion Scan (V/Q Scan),3400,3910
34,1,1343,Lung Perfusion Scan,2000,2300
34,1,,NAME OF INVESTIGATION / OSTEOLOGY,,
34,1,1344,Whole Body Bone Scan with SPECT.,3079,3541
34,1,1345,Three phase whole body Bone Scan,3079,3541
34,1,,NAME OF INVESTIGATION / NEUROSCIENCES,,
34,1,1346,Brain Perfusion SPECT Scan with Technetium 99m radiopharmaceuticals.,8798,10117
34,1,1347,Radionuclide Cisternography for CSF leak,3400,3960
34,1,,NAME OF INVESTIGATION / GASTRO AND HEPATOBILIARY,,
34,1,1348,Gastro esophageal Reflux Study (GER Study),1760,2023
34,1,1349,Gastro intestinal Bleed (GloB.) Study with Technetium 99m labeled RBCs.,3079,3541
34,1,1350,Hepatobiliary Scintigraphy.,2200,2530
34,1,1351,Meckel's Scan,1760,2023
34,1,1352,Hepatosplenic scintigraphy with Technetium-99m radiopharmaceuticals,1870,2200
35,1,1353,Gastric emptying,1275,1466
35,1,,NAME OF INVESTIGATION / GENITOURINARY,,
35,1,1354,Renal Cortical Scintigraphy with Technetium 99m Dimercaptosuccinic acid (DMSA),3079,3541
35,1,1355,Dynamic Renography.,3400,3910
35,1,1356,Dynamic Renography with Diuretic.,3400,3910
35,1,1357,Dynamic Renography with Captopril,1960,2254
35,1,1358,Testicular Scan with Technetium 99m Pertechnetate,1445,1700
35,1,,NAME OF INVESTIGATION / ENDOCRINOLOGY,,
35,1,1359,Thyroid Uptake measurements with 131-Iodine.,1408,1619
35,1,1360,Thyroid Scan with Technetium 99m Pertechnetate.,1615,1900
35,1,1361,Iodine-131 Whole Body Scan,2640,3036
35,1,1362,Whole Body Scan with MIBG,15836,18211
35,1,1363,Parathyroid Scan,4399,5059
35,1,,NAME OF INVESTIGATION / RADIO-ISOTOPE THERAPY,,
35,1,1364,131-lodine Therapy,1377,1620
35,1,1365,131-lodine Therapy <15mCi,3854,4432
35,1,1366,131-lodine Therapy 15-50mCi,4956,5699
35,1,1367,131-lodine Therapy 51-100mCi,12000,13800
35,1,1368,131-lodine Therapy >100mCi,15000,17250
35,1,1369,Phosphorus-32 therapy for metastatic bone pain palliation,5000,5750
35,1,1370,Samarium-153 therapy for metastatic bone pain palliation,10450,12018
35,1,1371,Radiosynovectomy with Yttrium,21250,25000
35,1,,NAME OF INVESTIGATION / CARDIOLOGY,,
35,1,1372,Stress thallium / Myocardial Perfusion Scintigraphy,8505,9781
35,1,1373,Rest thallium / Myocardial Perfusion Scintigraphy,7650,8798
35,1,1374,Venography,2975,3500
35,1,1375,Treadmill Test (TMT),950,1120
35,1,1376,Transoesophageal Echocardiography (TEE),440,506
35,1,1377,Lymph angiography,1452,1670
35,1,,NAME OF INVESTIGATION / TUMOUR IMAGING,,
35,1,1378,Scintimammography.,4320,4968
35,1,1379,Indium labelled octreotide Scan,65982,75879
