source_page,extracted_table_index,column_1,column_2,column_3,column_4
30,1,1391,Differential Leucocytic Count (DLC),30,35
30,1,1392,Erythrocyte Sedimentation Rate (ESR),23,26
30,1,1393,"Total Red Cell count with MCV,MCH,MCHC,DRW",32,37
30,1,1394,"Complete Haemogram/CBC, Hb,RBC count and indices,TLC, DLC, Platelet, ESR, Peripheral smear examination",122,140
30,1,1395,Platelet count,48,55
30,1,1396,Reticulocyte count,48,55
30,1,1397,Absolute Eosinophil count (AEC),43,49
30,1,1398,Packed Cell Volume (PCV),13,15
30,1,1399,Peripheral Smear Examination,39,45
30,1,1400,Smear for Malaria parasite,37,43
30,1,1401,Bleeding Time,32,37
30,1,1402,Osmotic fragility Test,50,58
30,1,1403,Bone Marrow Smear Examination,70,81
30,1,1404,Bone Marrow Smear Examination with iron stain,250,288
30,1,1405,Bone Marrow Smear Examination and cytochemistry,396,455
30,1,1406,Activated partial ThromboplastinTime (APTT),102,117
30,1,1407,Rapid test for malaria(card test),44,51
30,1,1408,WBC cytochemistry for leukemia -Complete panel,99,114
30,1,1409,"Bleeding Disorder panel- PT, APTT, Thrombin Time Fibrinogen, D-Dimer/ Fibrinogen Degradation Products (FDP)",360,414
30,1,1410,Factor Assays-Factor VIII,648,745
30,1,1411,Factor Assays-Factor IX,680,782
30,1,1412,Platelet Function test,50,58
30,1,1413,"Tests for hypercoagulable states- Protein C, Protein S, Antithrombin",360,414
30,1,1414,Tests for lupus anticoagulant,135,155
30,1,1415,"Tests for Antiphospholipid antibody IgG, IgM ( for cardiolipin and B2 Glycoprotein 1)",500,575
30,1,1416,Thalassemia studies (Red Cell indices and Hb HPLC),504,580
30,1,1417,Tests for Sickling / Hb HPLC),77,89
30,1,,LABORATORY MEDICINE / BLOOD BANK,,
30,1,1418,Blood Group & RH Type,30,35
30,1,1419,Cross match,45,52
30,1,1420,Coomb’s Test Direct,90,104
30,1,1421,Coomb’s Test Indirect,100,115
30,1,1422,3 cell panel- antibody screening for pregnant female,153,176
30,1,1423,11 cells panel for antibody identification,153,176
30,1,1424,Hepatitis B surface antigen (HBsAg),92,106
30,1,1425,Hepatitis C virus (HCV),128,147
30,1,1426,Human immunodeficiency virus- HIV I and II,150,173
30,1,1427,Venereal Disease Research Laboratory test (VDRL),39,45
30,1,1428,RH Antibody titer,80,92
30,1,1429,Platelet Concentrate,56,64
30,1,1430,Random Donor Platelet(RDP)- (Select CGHS rate Code 1828 for approved rate),See Code 1828,See Code 1828
30,1,1431,Single Donor Platelet (SDP- Apheresis)- (Select CGHS rate Code 1830 for approved rate),See Code 1830,See Code 1830
30,1,1432,Routine-H & E,90,104
30,1,1433,special stain,65,75
30,1,1434,Immunohistochemistry(IHC),675,776
30,1,1435,Frozen section,702,807
30,1,1436,Paraffin section,309,355
31,1,,LABORATORY MEDICINE / CYTOLOGY,,
31,1,1437,Pap Smear,150,173
31,1,1438,Body fluid for Malignant cells,150,173
31,1,1439,Fine Needle Aspiration Cytology (FNAC),180,207
31,1,,NAME OF INVESTIGATION / FLOW CYTOMETRY,,
31,1,1440,Leukemia panel /Lymphoma panel,1536,1766
31,1,1441,"Paroxysmal Nocturnal Hemoglobinuria (PNH) Panel-CD55,CD59",1000,1150
31,1,,LABORATORY MEDICINE / CYTOGENETIC STUDIES,,
31,1,1442,Karyotyping (Select CGHS rate code 677 for approved rate),See Code 677,See Code 677
31,1,1443,Fluorescent in situ hybridization (FISH),450,518
31,1,,LABORATORY MEDICINE / BIO-CHEMISTRY,,
31,1,1444,Blood Glucose Random,24,28
31,1,1445,"24 hrs urine for Proteins,Sodium, creatinine",50,58
31,1,1446,Blood Urea Nitrogen,50,58
31,1,1447,Serum Creatinine,50,58
31,1,1448,Urine Bile Pigment and Salt,25,29
31,1,1449,Urine Urobilinogen,18,21
31,1,1450,Urine Ketones,27,31
31,1,1451,Urine Occult Blood,32,37
31,1,1452,Urine total proteins,18,21
31,1,1453,Rheumatoid Factor / Rh Factor test,90,104
31,1,1454,Bence Jones protein,42,48
31,1,1455,Serum Uric Acid,55,63
31,1,1456,Serum Bilirubin total & direct,72,83
31,1,1457,Serum Iron,81,93
31,1,1458,C-reactive Protein (CRP),90,104
31,1,1459,C-reactive Protein (CRP) Quantitative,144,166
31,1,1460,"Body fluid (CSF/Ascitic Fluid etc.)Sugar, Protein etc.",85,98
31,1,1461,Albumin.,18,21
31,1,1462,Creatinine clearance.,72,83
31,1,1463,Serum Cholesterol,62,71
31,1,1464,Total Iron Binding Capacity (TIBC),80,92
31,1,1465,Glucose (Fasting & PP),42,48
31,1,1466,Serum Calcium –Total,60,69
31,1,1467,Serum Calcium –Ionic,44,51
31,1,1468,Serum Phosphorus,60,69
31,1,1469,Total Protein Alb/Glo Ratio,50,58
31,1,1470,Immunoglobulin G (IgG),225,259
31,1,1471,Immunoglobulin M(IgM),225,259
31,1,1472,Immunoglobulin A(IgA),225,259
31,1,1473,Antinuclear antibody (ANA),200,230
31,1,1474,Anti-double stranded DNA (anti-dsDNA),350,403
31,1,1475,Serum glutamic pyruvic transaminase (SGPT) / Alanine Aminotransferase (ALT),50,58
31,1,1476,Serum Glutamic oxaloacetic transaminase (SGOT) / Aspartate Aminotransferase (AST),50,58
31,1,1477,Serum amylase,117,135
31,1,1478,Serum Lipase,117,135
31,1,1479,Serum Lactate,72,83
31,1,1480,Serum Magnesium,100,115
31,1,1481,Serum Sodium,50,58
31,1,1482,Serum Potassium,50,58
31,1,1483,Serum Ammonia,90,104
32,1,1484,Anemia Profile,204,235
32,1,1485,Serum Testosterone,150,173
32,1,1486,Imprint Smear From Endoscopy,240,276
32,1,1487,Triglycerides,70,81
32,1,1488,Glucose Tolerance Test (GTT),90,104
32,1,1489,Triple Marker.,720,828
32,1,1490,Creatine Phosphokinase (CPK)/Creatine Kinase (CK),100,115
32,1,1491,Foetal Haemoglobin (HbF),77,89
32,1,1492,Prothrombin Time (PT),100,115
32,1,1493,Lactate dehydrogenase (LDH),100,115
32,1,1494,Alkaline Phosphatase,60,69
32,1,1495,Acid Phosphatase,78,90
32,1,1496,CPK MB/CK MB,190,219
32,1,1497,CK MB Mass/CPK MB Mass,140,161
32,1,1498,Troponin I,100,115
32,1,1499,Troponin T,540,621
32,1,1500,Glucose-6-Phosphate Dehydrogenase (G6PD),100,115
32,1,1501,Lithium.,117,135
32,1,1502,Dilantin (phenytoin).,360,414
32,1,1503,Carbamazepine.,360,414
32,1,1504,Valproic acid.,300,345
32,1,1505,Ferritin (Select CGHS rate code 1517 for approved rate),See Code 1517,See Code 1517
32,1,1506,Blood gas analysis / Arterial Blood Gas (ABG),120,138
32,1,1507,Blood gas analysis / Arterial Blood Gas (ABG) with electrolytes,414,476
32,1,1508,Urine pregnancy test,59,68
32,1,1509,Tests for Antiphospholipid antibodies syndrome.,252,290
32,1,1510,Glycosylated Haemoglobin (HbA1c),117,135
32,1,1511,Haemoglobin Electrophoresis/ Hb HPLC (Select CGHS rate code 1417 for approved rate),See Code 1417,See Code 1417
32,1,1512,Kidney Function Test (KFT),203,233
32,1,1513,Liver Function Test (LFT),225,259
32,1,1514,"Lipid Profile. (Total cholesterol, LDL, HDL, Triglycerides)",200,230
32,1,,Nutritional Markers,,
32,1,1515,Serum Iron,90,104
32,1,1516,Total Iron Binding Capacity (Select CGHS rate code 1464 for approved rate),See Code 1464,See Code 1464
32,1,1517,Serum Ferritin,90,104
32,1,1518,Vitamin B12 assay.,250,288
32,1,1519,Folic Acid assay.,270,311
32,1,1520,"Extended Lipid Profile. (Total cholesterol, LDL, HDL, Triglycerides Apo A1,Apo B,Lp (a) )",536,616
32,1,1521,Apolipoprotein A1 (ApoA1),200,230
32,1,1522,Apolipoprotein B (Apo B),199,229
32,1,1523,Lipoprotein A / Lp A,445,512
32,1,1524,"CD 3,4 and 8 counts",170,196
32,1,1525,"CD 3,4 and 8 percentage",170,196
32,1,1526,Low density lipoprotein (LDL),60,69
32,1,1527,Homocysteine.,400,460
32,1,1528,Haemoglobin (Hb) Electrophoresis/ (Select CGHS rate code 1417 for approved rate),See Code 1417,See Code 1417
32,1,1529,Serum Electrophoresis.,220,253
32,1,1530,Fibrinogen.,165,190
32,1,1531,Chloride.,60,69
33,1,1532,Magnesium.,135,155
33,1,1533,Gamma-Glutamyl Transpeptidase (GGTP),90,104
33,1,1534,Lipase.,239,275
33,1,1535,Fructosamine.,180,207
33,1,1536,Beta 2 microglobulin (B2M) /β2 microglobulin,90,104
33,1,1537,Catecholamines.,945,1087
33,1,1538,Creatinine clearance.,120,138
33,1,,NAME OF INVESTIGATION / TUMOUR MARKERS,,
33,1,1539,Prostate Specific antigen (PSA)- Total.,281,323
33,1,1540,Prostate-specific antigen (PSA) - Free.,338,389
33,1,1541,Alpha Fetoprotein (AFP),270,311
33,1,1542,Human chorionic gonadotropin (HCG),260,299
33,1,1543,Cancer Antigen 125 (CA 125),352,405
33,1,1544,Cancer Antigen 19.9 (CA 19.9),554,637
33,1,1545,Cancer Antigen 15.3 (CA 15.3),504,580
33,1,1546,Vanillylmandelic Acid (VMA),350,403
33,1,1547,Calcitonin,450,518
33,1,1548,Carcinoembryonic Antigen (CEA),306,352
33,1,,OTHERS,,
33,1,1549,Immunofluorescence,135,155
33,1,1550,Direct(Skin and kidney Disease),383,440
33,1,1551,Indirect (antids DNA Anti Smith ANCA),425,489
33,1,1552,Calcidiol / 25-hydroxycholecalciferol / Vitamin D3 assay (Vit D3),550,633
33,1,1553,Serum Protein electrophoresis with immunofixation electrophoresis (IFE),270,311
33,1,1554,BETA-2 Microglobulin assay (Select CGHS rate code 1536 for approved rate),See Code 1536,See Code 1536
33,1,1555,Anti-Cyclic Citrullinated Peptide (Anti CCP),450,518
33,1,1556,Anti-tissue Transglutaminase antibody (Anti TTG Antibody),383,440
33,1,,HORMONES,,
33,1,1557,Serum Erythropoetin,383,440
33,1,1558,Adrenocorticotropic Hormone (ACTH),500,575
33,1,1559,"T3, T4, TSH",200,230
33,1,1560,Triiodothyronine- T3,64,74
33,1,1561,Tetraiodothyronine T4,64,74
33,1,1562,Thyroid stimulating hormone (TSH),90,104
33,1,1563,Luteinizing hormone (LH),150,173
33,1,1564,Follicle stimulating hormone (FSH),150,173
33,1,1565,Prolactin,150,173
33,1,1566,Cortisol,225,259
33,1,1567,PTH(Paratharmone),500,575
33,1,1568,C-Peptide (C Peptide / Connecting Peptide),330,380
33,1,1569,Insulin.,150,173
33,1,1570,Progesterone.,225,259
33,1,1571,17 Hydroxyprogesterone (17 OH Progesterone),440,506
33,1,1572,Dehydroepiandrosterone sulfate (DHEAS),396,455
33,1,1573,Androstenedione,540,621
33,1,1574,Growth Hormone.,340,391
33,1,,LABORATORY/ MEDICINE/CLINICAL PATHOLOGY,,
33,1,1575,Thyroid peroxidase antibody (TPO),300,345
33,1,1576,Throglobulin.,300,345
33,1,1577,Hydatic Serology.,318,366
33,1,1578,Anti Sperm Antibodies.,380,437
34,1,1579,Hepatitis B Virus (HBV) DNA Qualitative,1800,2070
34,1,1580,Hepatitis B Virus (HBV) DNA Quantitative.,1500,1725
34,1,1581,Hepatitis C Virus (HCV) RNA Qualitative.,1522,1750
34,1,1582,Human papillomaviruse (HPV) Serology,196,225
34,1,1583,Rota Virus serology,130,150
34,1,1584,PCR for Tuberculosis (TB),900,1035
34,1,1585,PCR for Human immunodeficiency virus (HIV),600,690
34,1,1586,Chlamydae antigen,850,978
34,1,1587,Chlamydae antibody,238,274
34,1,1588,Brucella serology,230,265
34,1,1589,Influenza A serology,850,978
34,1,,"USG, X-RAY , CT, MRI, BONE DENSITOMETRY",,
34,1,1590,USG for Obstetrics - Anomalies scan,1700,2000
34,1,1591,USG Whole Abdomen/KUB,680,800
34,1,1592,USG Pelvis/Gynaec.,425,500
34,1,1593,"Small parts USG ( scrotum, thyroid , parathyroid etc)",349,401
34,1,1594,Neonatal head (Tranfontanellar),425,489
34,1,1595,Neonatal spine,500,575
34,1,1596,Contrast enhanced USG,900,1035
34,1,1597,USG Breast,680,800
34,1,1598,USG Hysterosalpingography (HSG),2040,2400
34,1,1599,Carotid Doppler,850,978
34,1,1600,Arterial Colour Doppler,706,812
34,1,1601,Venous Colour Doppler,706,812
34,1,1602,"Colour Doppler, renal arteries/any other organ",800,920
34,1,1603,USG guided intervention- FNAC,1530,1800
34,1,1604,USG guided intervention - biopsy,720,828
34,1,1605,USG guided intervention - nephrostomy,800,920
34,1,,X-Ray,,
34,1,1606,Abdomen AP Supine or Erect (One film),215,250
34,1,1607,Abdomen Lateral view (one film),128,147
34,1,1608,Chest PA view (one film),195,230
34,1,1609,Chest Lateral (one film),195,230
34,1,1610,"Mastoids: Towne view, oblique views (3 films)",250,288
34,1,1611,"Extremities, bones & Joints AP & Lateral views (Two films)",255,293
34,1,1612,Pelvis AP (one film),110,127
34,1,1613,Temporomandibular (TM) Joints (one film),110,127
34,1,1614,Abdomen & Pelvis for KUB,128,147
34,1,1615,Skull AP & Lateral (2 films),230,265
34,1,1616,Spine AP & Lateral (2 films),225,259
34,1,1617,PNS view (1 film),110,127
34,1,,X-ray CONTRAST STUDIES,,
34,1,1618,Barium Swallow,510,587
34,1,1619,Barium Upper GI study,720,828
34,1,1620,Barium Upper GI study (Double contrast),842,968
34,1,1621,Barium Meal follow through,918,1056
34,1,1622,Barium Enema (Single contrast/double contrast),850,978
34,1,1623,Small bowel enteroclysis,918,1056
34,1,1624,ERCP (Endoscopic Retrograde Cholangio – Pancreatography),2500,2875
34,1,1625,General:Fistulography / Sinography/Sialography /Dacrocystography/ T-Tube cholangiogram /Nephrostogram,638,734
34,1,1626,Percutaneous transhepatic cholangiography (PTC),1296,1490
35,1,1627,Intravenous Pyelography (IVP),1400,1650
35,1,1628,Micturating Cystourethrography (MCU),950,1120
35,1,1629,Retrograde Urethrography (RGU),950,1120
35,1,1630,Contrast Hystero-Salpingography (HSG),918,1056
35,1,1631,X-ray Arthrography,700,805
35,1,1632,Cephalography,135,155
35,1,1633,Myelography,2475,2846
35,1,1634,Diagnostic Digital Subtraction Angiography (DSA),1749,2011
35,1,,MAMMOGRAPHY,,
35,1,1635,Mammography B/L,1170,1375
35,1,1636,MRI Mammography,2550,2933
35,1,,Computed Tomography (CT) Scan,,
35,1,1637,NCCT Head,880,1035
35,1,1638,CT Scan Head- with Contrast -With Contrast including CT angiography,1350,1553
35,1,1639,CT Scan Chest - without contrast (for lungs),1700,1955
35,1,1640,CT Scan Lower Abdomen (incl. Pelvis) With Contrast,1700,1955
35,1,1641,CT Scan Lower Abdomen (Incl. Pelvis) Without Contrast,1500,1725
35,1,1642,CT Scan Whole Abdomen Without Contrast,3000,3450
35,1,1643,CT Scan Whole Abdomen With Contrast,4500,5175
35,1,1644,Triple Phase CT abdomen,4500,5175
35,1,1645,CT Scan angiography abdomen/ Chest,4500,5175
35,1,1646,CT Scan Enteroclysis,6000,6900
35,1,1647,CT Scan Neck – Without Contrast,1500,1725
35,1,1648,CT Scan Neck – With Contrast,1870,2151
35,1,1649,CT Scan Orbits - Without Contrast,1190,1369
35,1,1650,CT Scan Orbits - With Contrast,1615,1857
35,1,1651,CT Scan of Para Nasal Sinuses- Without Contrast,900,1035
35,1,1652,CT Scan of Para Nasal Sinuses - With Contrast,1600,1840
35,1,1653,"CT Scan Spine (Cervical, Dorsal, Lumbar, Sacral)–without Contrast",1500,1725
35,1,1654,CT Scan Temporal bone – without contrast,893,1027
35,1,1655,CT Scan- Dental,1275,1466
35,1,1656,CT Scan Limbs -Without Contrast,1700,1955
35,1,1657,CT Scan Limbs -With Contrast including CT angiography,2253,2591
35,1,1658,CT Guided intervention –FNAC,1200,1380
35,1,1659,CT Guided Trucut Biopsy,1200,1380
35,1,1660,CT Guided intervention -percutaneous catheter drainage/tube placement,1305,1501
35,1,,MRI,,
35,1,1661,MRI Head,2125,2500
35,1,1662,MRI Head – With Contrast,2848,3275
35,1,1663,MRI Orbits,1445,1700
35,1,1664,MRI Orbits – With Contrast,2000,2300
35,1,1665,MRI Nasopharynx and PNS – Without Contrast,2450,2818
35,1,1666,MRI Nasopharynx and PNS – With Contrast,3500,4025
35,1,1667,MR for Salivary Glands with Sialography,2700,3105
35,1,1668,MRI Neck - Without Contrast,3000,3450
35,1,1669,MRI Neck- with contrast,5000,5750
35,1,1670,MRI Shoulder – Without contrast,2000,2300
35,1,1671,MRI Shoulder – With conntrast,2600,2990
35,1,1672,MRI shoulder both Joints - Without contrast,3000,3450
35,1,1673,MRI Shoulder both joints – With contrast,4000,4600
35,1,1674,MRI Wrist Single joint - Without contrast,2550,3000
36,1,1675,MRI Wrist Both joint - Without Contrast,3400,4000
36,1,1676,MRI Wrist both joints - Without contrast,3400,4000
36,1,1677,MRI Wrist Both joints - With contrast,5000,5750
36,1,1678,MRI knee Single joint - Without contrast,2550,3000
36,1,1679,MRI knee Single joint - With contrast,5000,5750
36,1,1680,MRI knee both joints - Without contrast,3400,4000
36,1,1681,MRI knee both joints - With contrast,5000,5750
36,1,1682,MRI Ankle Single joint - With contrast,4250,5000
36,1,1683,MRI Ankle single joint - With contrast,5000,5750
36,1,1684,MRI Ankle both joints - With contrast,5525,6500
36,1,1685,MRI Ankle both joints - Without contrast,2500,2875
36,1,1686,MRI Hip - With contrast,2500,2875
36,1,1687,MRI Hip – without contrast,2125,2444
36,1,1688,MRI Pelvis – Without Contrast,2125,2444
36,1,1689,MRI Pelvis – with contrast,5000,5750
36,1,1690,MRI Extremities - With contrast,5000,5750
36,1,1691,MRI Extremities - Without contrast,2125,2444
36,1,1692,MRI Temporomandibular – B/L - With contrast,4000,4600
36,1,1693,MRI Temporomandibular – B/L - Without contrast,2125,2444
36,1,1694,MR Temporal Bone/ Inner ear with contrast,4000,4600
36,1,1695,MR Temporal Bone/ Inner ear without contrast,2500,2875
36,1,1696,MRI Abdomen – Without Contrast,2125,2444
36,1,1697,MRI Abdomen – With Contrast,5000,5750
36,1,1698,MRI Breast - With Contrast,4250,4888
36,1,1699,MRI Breast - Without Contrast,2125,2444
36,1,1700,MRI Whole Spine Screening,1700,2000
36,1,1701,MRI Chest – Without Contrast,2125,2444
36,1,1702,MRI Chest – With Contrast,4000,4600
36,1,1703,MRI Whole Spine,3400,4000
36,1,1704,MRI Cervical/ Cervico Dorsal Spine – With Contrast,4000,4600
36,1,1705,MRI Dorsal/ Dorso Lumbar Spine - Without Contrast,2125,2444
36,1,1706,MRI Dorsal/ Dorso Lumbar Spine – With Contrast,4000,4600
36,1,1707,MRI Lumbar/ Lumbo-Sacral Spine – Without Contrast,2125,2444
36,1,1708,MRI Lumbar/ Lumbo-Sacral Spine – With Contrast,5000,5750
36,1,1709,Whole body MRI (For oncological workup),5100,5865
36,1,1710,MR cholecysto-pancreatography.,5000,5750
36,1,1711,MRI Angiography - with contrast,5000,5750
36,1,1712,MR Enteroclysis,2125,2444
36,1,,BONE DENSITOMETRY (DEXA SCAN),,
36,1,1713,Dexa Scan Bone Densitometry - Two sites,1350,1553
36,1,1714,"Dexa Scan Bone Densitometry - Three sites (Spine, Hip &extremity)",1800,2070
36,1,1715,Dexa Scan Bone Densitometry Whole body,2205,2536
36,1,,NEUROLOGICAL INVESTIGATIONS AND PROCEDURES,,
36,1,1716,Electroencephalogram (EEG)/ Video EEG,298,343
36,1,1717,Electromyography (EMG),638,734
36,1,1718,Nerve Conduction Velocity(NCV) (at least 2 limbs),638,734
36,1,1719,Repititive nerve stimulation (RNS)-Decremental response (before and after neostigmine),595,684
36,1,1720,Repetitive nerve stimulation (RNS)-Incremental response,595,684
36,1,1721,Somatosensory evoked potentials (SSEP),638,734
36,1,1722,Polysomnography (PSG) / Sleep study,638,734
36,1,1723,Brachial plexus study,638,734
37,1,1724,Muscle biopsy,383,440
37,1,1725,Acetylcholine receptor (AChR) antibody titre,1848,2125
37,1,1726,Anti muscle specific receptor tyrosine kinase (Anti MuSK) antibody titre,2340,2691
37,1,1727,Serum copper,500,575
37,1,1728,Serum ceruloplasmin,450,518
37,1,1729,Urinary copper,500,575
37,1,1730,Serum homocysteine,450,518
37,1,1731,Serum valproate level,315,362
37,1,1732,Serum phenobarbitone level,350,403
37,1,1733,Coagulation profile,553,636
37,1,1734,"Protein C, Protein S, Antithrombin–III (Select CGHS rate code 1413 for approved rates)",See Code 1413,See Code 1413
37,1,1735,Serum lactate level (Select CGHS rate code 1479 for approved rate),See Code 1479,See Code 1479
37,1,,CSF,,
37,1,1736,"Basic studies including cell count, protein, sugar, gram stain,India Ink preparation and smear for AFP",240,276
37,1,1737,Special studies,1000,1150
37,1,1738,PCR for tuberculosis/ Herpes simplex,1080,1242
37,1,1739,Bacterial culture and sensitivity,180,207
37,1,1740,Mycobacterial culture and sensitivity,200,230
37,1,1741,Fungal culture,128,147
37,1,1742,Malignant cells,64,74
37,1,1743,Anti measles antibody titre (with serum antibody titre),890,1024
37,1,1744,Viral culture,255,293
37,1,1745,"Antibody titre (Herpes simplex, cytomegalo virus, flavivirus, zoster varicella virus)",760,874
37,1,1746,Oligoclonal band,1200,1380
37,1,1747,Myelin Basic protein,1871,2152
37,1,1748,Lactate (Select CGHS rate code 1479 for approved rate),See Code 1479,See Code 1479
37,1,1749,Cryptococcal antigen,1138,1309
37,1,,TESTS IN GASTRO-ENTEROLOGY,,
37,1,1750,D-xylase test,850,978
37,1,1751,Faecal / Fecal fat test/ fecal chymotrypsin/ fecal elastase (Select CGHS rate code 1335 for approved rate),See Code 1335,See Code 1335
37,1,1752,Breath tests (select CGHS rate code 1336 for approved rate),See Code 1336,See Code 1336
37,1,1753,H pylori serology for Coeliac disease /Celiac disease,500,575
37,1,1754,HBV genotyping,2500,2875
37,1,1755,HCV genotyping,4875,5606
37,1,,TESTS IN ENDOCRINOLOGY ( IN ADDITION TO THOSE INCLUDED UNDER HORMONES),,
37,1,1756,Urinary vanillylmandelic acid (VMA),1500,1725
37,1,1757,Urinary metanephrine/Normetanephrine,1138,1309
37,1,1758,Urinary free catecholamine,1690,1944
37,1,1759,Serum catecholamine,3400,3910
37,1,1760,Serum aldosterone,1125,1294
37,1,1761,24 Hr urinary aldosterone,920,1058
37,1,1762,Plasma renin activity,1000,1150
37,1,1763,Serum aldosterone/renin ratio,1200,1380
37,1,1764,Osmolality urine,128,147
37,1,1765,Osmolality serum,128,147
37,1,1766,Urinary sodium,72,83
37,1,1767,Urinary Chloride,43,49
38,1,1768,Urinary potassium,80,92
38,1,1769,Urinary calcium,80,92
38,1,1770,Thyroid binding globulin,510,587
38,1,1771,24 hour urinary free cortisole,200,230
38,1,1772,Islet cell antibody,750,863
38,1,1773,Glutamic Acid Decarboxylase Autoantibodies test (GAD antibodies),1330,1530
38,1,1774,Insulin associated antibody,449,516
38,1,1775,Insulin-like growth factor-1 (IGF-1),1500,1725
38,1,1776,Insulin-like growth factor binding protein 3 (IGF-BP3),1650,1898
38,1,1777,Sex hormone binding globulin,1333,1533
38,1,1778,USG guided FNAC thyroid gland,387,445
38,1,1779,Estradiol (E2),208,239
38,1,1780,Thyroglobulin antibody,587,675
38,1,1781,"Kappa Lambda Light Chains, Free, Serum/ Serum free light chains (SFLC)",3500,4025
38,1,1782,Serum IGE Level,300,345
38,1,1783,NT-Pro BNP,1800,2070
38,1,1784,CECT Thorax,2445,2875
38,1,1785,MRI-Prostate (Multi-parametric),6000/- including CD,6900 Including CD
38,1,1786,HCV RNA Quantitative,1500,1725
38,1,1787,Tacrolimus,2300,2645
38,1,1788,"Protein Creatinine Ratio, Urine",120,138
38,1,1789,Fibroscan Liver,1000,1150
38,1,1790,HLA B27 (PCR),500,575
38,1,1791,Mantoux Test,175,200
38,1,1792,Procalcitonin,1800,2070
38,1,1793,TORCH Test,1120,1288
38,1,1794,Intracoronary OCT (AIIMS Rates),65000 + GST,65000 + GST
38,1,1795,Fractional Flow Reserve (FFR) Wire cost (AIIMS Rates,See code 585,See code 585
38,1,1796,Anti –Smooth Muscle Antibody Test (ASMA),1241,1460
38,1,1797,C ANCA-IFA,1275,1500
38,1,1798,P ANCA-IFA,1275,1500
38,1,1799,Angiotensin converting enzyme (ACE),850,1000
38,1,1800,Endo bronchial Ultrasound (EBUS) -Trans bronchial needle aspiration (TBNA) - Using New Needle,15614,18370
38,1,1801,Extractable Nuclear Antigens (ENA) - Quantitative,3910,4600
38,1,1802,Chromogranin A,4250,5000
38,1,1803,Faecal calprotectin (fecal calprotectin),2320,2730
39,1,1804,C3-COMPLEMENT,552,650
39,1,1805,C4-COMPLEMENT,552,650
39,1,1806,Genexpert Test,880,1035
39,1,1807,DJ stent removal,7395,8700
39,1,1808,Pulmonary Function Test (PFT) / (Spirometry with DLCO),425,500
39,1,1809,EUS (Endoscopic Ultrasound) guided FNAC (Using with Needle),12750,15000
39,1,1810,CT Urography,3825,4500
39,1,1811,Video Laryngoscopy,5100,6000
39,1,1812,CT Angio-Neck Vessels,5100,6000
39,1,1813,H1N1 (RT-PCR),921,1084
39,1,1814,Erythropoietin Level (Select CGHS rate code 1557 for approved rate),See code 1557,See code 1557
39,1,1815,Anti HEV IgM,850,1000
39,1,1816,Anti HAV IgM,637,750
39,1,1817,HBsAg Quantitative,552,650
39,1,1818,Typhidot IgM,340,400
39,1,1819,Hepatitis B Core Antibody (HBcAb) Level (Hepatitis B Core IgM Antibody),408,480
39,1,1820,Anti HBs,552,650
39,1,1821,Free Triiodothyronine (FT3),106,125
39,1,1822,Free Thyroxine (FT4),106,125
39,1,1823,Widal Test,60,70
39,1,1824,Dengue Serology,510,600
39,1,1825,Blood component charges - Whole Blood per Unit,1450,1450
39,1,1826,Blood component charges - Packed Red Cell per Unit,1450,1450
39,1,1827,Blood component charges - Fresh Frozen Plasma,400,400
39,1,1828,Platelet Concentrate- Random Donor Platelet (RDP),400,400
39,1,1829,Blood component charges - Cryoprecipitate,200,200
39,1,1830,Platelet Concentrate – Single Donor Platelet (SDP)-Apheresis per unit,11000,11000
39,1,1831,"CCS Group A Officer of above 40 years of age –Male, Annual Health Check up",2000,2000
39,1,1832,"CCS Group A Officer of above 40 years of age –female, Annual Health Check up",2200,2200
40,1,1833,Interleukin 6 (IL 6),1360,1600
40,1,1834,High resolution computed Tomography (HRCT Chest),1700,2000
40,1,1835,Fluid air exchange,4250 per eye,5000
40,1,1836,C3F8 GAS Injection,4250 per eye,5000
40,1,1837,Diurnal variation of IOP,1275 per eye,1500
40,1,1838,Silicone oil injection,4250 per eye,5000
40,1,1839,Epiretinal Membrane (ERM) Peeling,5950 per eye,7000
40,1,1840,Epiretinal Membrane (ERM) Removal,2550 per eye,3000
40,1,1841,Internal limiting membrane (ILM) peeling,2550 per eye,3000
40,1,1842,Punctoplasty,5525 per eye,6500
40,1,1843,Punctal plug(Collagen/silicone),3400 per eye,4000
40,1,1844,Laser Trabeculoplasty Gonioplasty B/E,13600 both eye,16000 both eye
40,1,1845,Eye laser pulse therapy,2975 per eye,3500
40,1,1846,Glaucoma valve/Glaucoma Ahmed valve,12750,15000
40,1,1847,Malyugin Ring,8500,"10,000"
40,1,1848,Globe exploration (eye surgery),8500,"10,000"
40,1,1849,Scleral Fixation Tissue glue,7140,8400
40,1,1850,Fibro optic Nasal Endoscopy,1955,2300
40,1,1851,Video Stroboscopy,4675,5500
40,1,1852,Video Bronchoscopy with BAL,8500,"10,000"
40,1,1853,Sleep deprived EEG (Rate shall be the same CGHS rate of EEG/Video EEG) Select CGHS rate code 1716,See code 1716,See code 1716
40,1,1854,TAVI/TAVR Implant,"12,84,000","12,84,000"
40,1,1855,Transcatheter Aortic Valve Implantation (TAVI)/Transcatheter Aortic Valve Replacement (TAVR) - Procedure Cost,85000,100000
40,1,1856,IVL (Coronary Intra vascular Lithotripsy/Shock wave Lithotripsy-including GST,268000,268000
