source_page,extracted_table_index,column_1,column_2,column_3,column_4
32,1,924,Abscess Tapping,2588,2976
32,1,925,Placement of Intracranial pressure (ICP) Monitor,2588,2976
32,1,926,Skull Traction Application,2300,2645
32,1,927,Lumber Pressure Monitoring,3825,4399
32,1,928,Vascular Malformations,19800,22770
33,1,929,Meningo Encephalocoele excision and repair,15000,17250
33,1,930,Meningomyelocoel Repair,24200,27830
33,1,931,CSF Rhinorrhaea Repair,25875,29756
33,1,932,Cranioplasty,21735,24995
33,1,933,Anterior Cervical Dissectomy,14940,17181
33,1,934,Brachial Plexus Exploration and neurotization,13973,16069
33,1,935,Median Nerve Decompression,12600,14490
33,1,936,Peripheral Nerve Surgery – Major,15525,17854
33,1,937,Peripheral Nerve Surgery Minor,7452,8570
33,1,938,Ventriculoatrial /Ventriculoperitoneal Shunt,10454,12022
33,1,939,Nerve Biopsy,6210,7142
33,1,940,Brain Biopsy,5808,6679
33,1,941,Anterior Cervical Spine Surgery with fusion,28980,33327
33,1,942,Anterio Lateral Decompression of spine,25875,29756
33,1,943,Brain Mapping,837,963
33,1,944,Cervical or Dorsal or Lumbar Laminectomy,20700,23805
33,1,945,Combined Trans-oral Surgery & Craniovertebral (CV) Junction Fusion,31050,35708
33,1,946,Craniovertebral Junction (CVJ) Fusion procedures,27000,31050
33,1,947,Depressed Fracture Elevation,22500,25875
33,1,948,Lumbar Discectomy,24840,28566
33,1,949,Endarterectomy (Carotid),18000,20700
33,1,950,Radiofrequency Ablation (RFA) for Trigeminal Neuralgia,10350,11903
33,1,951,Spasticity Surgery -,35708,41064
33,1,952,Spinal Fusion Procedure,27000,31050
33,1,953,Spinal Intra Medullary Tumours,31050,35708
33,1,954,Spinal Bifida Surgery Major,17078,19640
33,1,955,Spinal Bifida Surgery Minor,15000,17250
33,1,956,Stereotaxic Procedures- biopsy/aspiration of cyst,20700,23805
33,1,957,Trans Sphenoidal Surgery,30000,34500
33,1,958,Trans Oral Surgery,30000,34500
33,1,959,Implantation of Deep Brain Stimulation (DBS) -One electrode,31050,35708
33,1,960,Implantation of Deep Brain Stimulation (DBS) -two electrodes,36225,41659
34,1,961,Endoscopic aqueductoplasty,14000,16100
34,1,962,Facial nerve reconstruction,27000,31050
34,1,963,Carotid stenting,42263,48602
34,1,964,Cervical disc arthroplasty,24840,28566
34,1,965,Lumbar disc arthroplasty,12420,14283
34,1,966,Corpus callostomy for Epilepsy,35000,40250
34,1,967,Hemispherotomy for Epilepsy,32200,37030
34,1,968,Endoscopic CSF rhinorrhea repair,27000,31050
34,1,969,Burr hole evacuation of chronic subdural haematoma,21735,24995
34,1,970,Epilepsy surgery,32603,37493
34,1,971,Radiofrequency Ablation (RFA) for facet joint pain syndrome,15525,17854
34,1,972,Cervical laminoplasty,28800,33120
34,1,973,Lateral mass C1-C2 screw fixation,23000,26450
34,1,974,Microsurgical decompression for Trigeminal nerve,34200,39330
34,1,975,Microsurgical decompression for hemifacial spasm,4646,5343
34,1,976,Extracranial-Intracranial Bypass Procedures (EC-IC) bypass procedures,28800,33120
34,1,977,Image guided craniotomy,28980,33327
34,1,978,Baclofen pump implantation,35100,40365
34,1,979,Programmable Ventriculo-Peritoneal (VP) shunt,22500,25875
34,1,980,Endoscopic sympathectomy,15396,17705
34,1,981,Lumbar puncture,207,238
34,1,982,External ventricular drainage (EVD),4140,4761
34,1,983,Endoscopic 3rd ventriculostomy,36000,41400
34,1,984,Endoscopic cranial surgery/Biopsy/aspiration,28382,32639
34,1,985,"Endoscopic discectomy (Lumbar, Cervical)",32059,36868
34,1,986,Aneurysm coiling (Endovascular),34400,39560
34,1,987,Surgery for skull fractures,39900,45885
34,1,988,Carpel Tunnel decompression,13500,15525
34,1,989,Clipping of intracranial aneurysm,24150,27773
34,1,990,Surgery for intracranial Arteriovenous malformations(AVM),38250,43988
34,1,991,Foramen magnum decompression for Chari Malformation,93750,107813
34,1,992,Dorsal column stimulation for backache in failed back,25875,29756
35,1,993,Surgery for recurrent disc prolapse/epidural fibrosis,28980,33327
35,1,994,Surgery for brain stem tumours,39589,45527
35,1,995,Decompressive craniotomy for hemishpherical acute,36000,41400
35,1,996,sInutbrda-uarratle rhiaael mthartoommbao/blyrasiisn wswitehl lTinisgs/ulaer gPela isnmfairncotgen Activator (TPA) (for,4140,4761
35,1,997,iSstcehreiomtaicc tsictr oaskpei r)ation of intracerebral haematoma,30000,34500
35,1,998,Endoscopic aspiration of intracerebellar haematoma,36000,41400
35,1,999,Steriotactic Radiosurgery for brain pathology(X,27560,31694
35,1,1000,kSnteifreio/Gtaacmticm Ra a)d -i oOsuNrEge sreys fsoior nbrain pathology(X knife /Gamma knife -Two or,51750,59513
35,1,1001,mChoerem soetshseiroanpshy wafers for malignant brain tumors,14450,16618
35,1,1002,Battery Placement for Deep Brain Stimulation (DBS),19800,22770
35,1,1003,Baclofen pump implantation for spasticity,15597,17937
35,1,1004,Peripheral Nerve tumor surgery,21600,24840
35,1,1005,Surgery Intra Cranial Meningioma,20000,23000
35,1,1006,Surgery for Intracranial Schwannoma,35000,40250
35,1,1007,Surgery for Gliomas,45000,51750
35,1,1008,Surgery for Orbital tumors,40000,46000
35,1,1009,Surgery for Cranial (Skull) tumors,38500,44275
35,1,1010,Surgery for Scalp Arteriovenous Malformations (AVMs),22500,25875
35,1,1011,Kyphoplasty,40000,46000
35,1,1012,Balloon Kyphoplasty,36000,41400
35,1,1013,"Lesioning procedures for Parkinson’s disease, Dystonia etc.",31500,36225
35,1,1014,Other Major Surgery,38250,43988
35,1,1015,Other Minor Surgery,15300,17595
35,1,,TREATMENT PROCEDURE PAEDIATRIC SURGERY,,
35,1,1016,Excision of thyroglossal Duct/Cyst,14400,16560
35,1,1017,Diaphragmatic Hernia Repair (Thoracic or Abdominal,15525,17854
35,1,1018,ATrpapcrhoeaoc hO)esophageal Fistula (Correction Surgery),20700,23805
36,1,1019,Colon Replacement of Oesophagus,20700,23805
36,1,1020,Omphalo Mesenteric Cyst Excision,15525,17854
36,1,1021,Omphalo Mesenteric Duct- Excision,13973,16069
36,1,1022,Meckels Diverticulectomy,3012,3464
36,1,1023,Omphalocele 1st Stage (Hernia Repair),13973,16069
36,1,1024,Omphalocele 2nd Stge (Hernia Repair),15525,17854
36,1,1025,Gastroschisis Repair,14490,16664
36,1,1026,Inguinal Herniotomy,11302,12997
36,1,1027,Congenital Hydrocele,10800,12420
36,1,1028,Hydrocele of Cord,10800,12420
36,1,1029,Torsion Testis Operation,13500,15525
36,1,1030,Congenital Pyloric Stenosis- operation,12544,14426
36,1,1031,Duodenal Atresia Operation,12600,14490
36,1,1032,Pancreatic Ring Operation,20183,23210
36,1,1033,Meconium Ileus Operation,13050,15008
36,1,1034,Malrotation of Intestines Operation,12750,14663
36,1,1035,Rectal Biopsy (Megacolon),8762,10076
36,1,1036,Colostomy Transverse,13500,15525
36,1,1037,Colostomy Left Iliac,13500,15525
36,1,1038,Abdominal Perineal Pull Through (Hirschsprung's Disease),17100,19665
36,1,1039,Imperforate Anus Low Anomaly -Cut Back Operation,9212,10594
36,1,1040,Imperforate Anus Low Anomaly - Perineal Anoplasty,10800,12420
36,1,1041,Imperforate Anus High Anomaly -Sacroabdomino Perineal Pull Through,12500,14375
36,1,1042,Imperforate Anus High Anomaly - Closure of Colostomy,7763,8927
36,1,1043,Intussusception Operation,18630,21425
36,1,1044,Choledochoduodenostomy for Atresia of Extra Hepatic Billiary Duct,14250,16388
36,1,1045,Operation of Choledochal Cyst,14400,16560
36,1,1046,Nephrectomy for -Pyonephrosis,15300,17595
36,1,1047,Nephrectomy for - Hydronephrosis,13500,15525
37,1,1048,Nephrectomy for -Wilms Tumour,13500,15525
37,1,1049,Paraortic Lymphadenoctomy with Nephrectomy for Wilms Tumour,18000,20700
37,1,1050,Sacro-Coccygeal Teratoma Excision,12600,14490
37,1,1051,Neuroblastoma Debulking,14400,16560
37,1,1052,Neuroblastoma Total Excision,18630,21425
37,1,1053,Rhabdomyosarcoma wide Excision,15000,17250
37,1,1054,Congenital Atresia & Stenosis of Small Intestine,17100,19665
37,1,1055,Muconium ileus,14400,16560
37,1,1056,Malrotation & Volvulus of the Midgut,13500,15525
37,1,1057,Excision of Meckel’s Deverticulum,12000,13800
37,1,1058,Other Major Surgery,27000,31050
37,1,1059,Other Minor Surgery,10000,11500
37,1,,TREATMENT PROCEDURE BURNS AND PLASTIC,,
37,1,1060,SPUrimRaGrEy RSYuturing of Wound,270,311
37,1,1061,Injection of Keloids - Ganglion,989,1137
37,1,1062,Injection of Keloids - Haemangioma,1035,1190
37,1,1063,Free Grafts - Wolfe Grafts,1725,1984
37,1,1064,Free Grafts - Thiersch- Small Area 5%,6728,7737
37,1,1065,Free Grafts - Large Area 10%,7200,8280
37,1,1066,Free Grafts - Very Large Area 20% and above.,9315,10712
37,1,1067,Skin Flaps - Rotation Flaps,8073,9284
37,1,1068,Skin Flaps - Advancement Flaps,11250,12938
37,1,1069,Skin Flaps - Direct- cross Leg Flaps- Cross Arm Flap,11250,12938
37,1,1070,Skin Flaps - Cross Finger,11250,12938
37,1,1071,Skin Flaps - Abdominal,8415,9677
37,1,1072,Skin Flaps - Thoracic,8415,9677
37,1,1073,Skin Flaps - Arm Etc.,9900,11385
37,1,1074,Subcutaneous Pedicle Flaps Raising,6210,7142
37,1,1075,Subcutaneous Pedicle Flaps Delay,5355,6158
37,1,1076,Subcutaneous Pedicle Flaps Transfer,5355,6158
38,1,1077,Cartilage Grafting,7763,8927
38,1,1078,Reduction of Facial Fractures of Nose,1242,1428
38,1,1079,Reduction of Facial Fractures of Maxilla,8000,9200
38,1,1080,Reduction of Fractures of Mandible & Maxilla - Eyelet Splinting,6728,7737
38,1,1081,Reduction of Fractures of Mandible & Maxilla - Cast Metal Splints,6210,7142
38,1,1082,Reduction of Fractures of Mandible & Maxilla - Gunning Splints,6750,7763
38,1,1083,Internal Wire Fixation of Mandible & Maxilla,10350,11903
38,1,1084,Cleft Lip - repair.,10350,11903
38,1,1085,Cleft Palate Repair,11385,13093
38,1,1086,Primary Bone Grafting for alveolar cleft in Cleft Lip,10350,11903
38,1,1087,Secondary Surgery for Cleft Lip Deformity,9000,10350
38,1,1088,Secondary Surgery for Cleft Palate,11385,13093
38,1,1089,Reconstruction of Eyelid Defects - Minor,5693,6547
38,1,1090,Reconstruction of Eyelid Defects - Major,8100,9315
38,1,1091,Plastic Surgery of Different Regions of the Ear - Minor,7245,8332
38,1,1092,Plastic Surgery of Different Regions of the Ear - Major,9315,10712
38,1,1093,Plastic Surgery of the Nose - Minor,7245,8332
38,1,1094,Plastic Surgery of the Nose - Major,8550,9833
38,1,1095,Plastic Surgery for Facial Paralysis (Support with,14490,16664
38,1,1096,RPeenadnuimloautsio Bnr)east - Mammoplasty,13000,14950
38,1,1097,Underdeveloped Breast Mammoplasty,12000,13800
38,1,1098,After Mastectomy (Reconstruction)Mammoplasty,12000,13800
38,1,1099,Syndactyly Repair,12750,14663
38,1,1100,Dermabrasion Face,11903,13688
38,1,1101,upto 30% Burns 1st Dressing,137,158
38,1,1102,upto 30% Burns Subsequent Dressing,112,129
38,1,1103,30% to 50% Burns 1st Dressing,174,200
38,1,1104,30% to 50% Burns Subsequent Dressing,137,158
38,1,1105,Extensive Burn -above 50% Frist Dressing,248,285
38,1,1106,Extensive Burn -above 50% Subsequent dressing,174,200
39,1,,TREATMENT PROCEDURE ORTHOPEDICS,,
39,1,1107,Plaster Work,255,293
39,1,1108,Fingers (post slab),233,268
39,1,1109,Fingers full plaster,259,298
39,1,1110,Colles Fracture - Below elbow,880,1012
39,1,1111,Colles Fracture - Full plaster,895,1029
39,1,1112,Colles fracture Ant. Or post. slab,400,460
39,1,1113,Above elbow full plaster,156,179
39,1,1114,Above Knee post-slab,530,610
39,1,1115,Below Knee full plaster,165,190
39,1,1116,Below Knee post-slab,646,743
39,1,1117,Tube Plaster (or plaster cylinder),750,863
39,1,1118,Above knee full plaster,1139,1310
39,1,1119,Above knee full slab,1042,1198
39,1,1120,Minerva Jacket,2174,2500
39,1,1121,Plaster Jacket,1967,2262
39,1,1122,Shoulder spica,1760,2024
39,1,1123,Single Hip spica,2019,2322
39,1,1124,Double Hip spica,2484,2857
39,1,1125,Strapping of Finger,161,185
39,1,1126,Strapping of Toes,162,186
39,1,1127,Strapping of Wrist,207,238
39,1,1128,Strapping of Elbow,236,271
39,1,1129,Strapping of Knee,311,358
39,1,1130,Strapping of Ankle,311,358
39,1,1131,Strapping of Chest,414,476
39,1,1132,Strapping of Shoulder,466,536
39,1,1133,Figure of 8 bandage,466,536
39,1,1134,Collar and cuff sling,230,265
39,1,1135,Ball bandage,360,414
39,1,1136,Application of POP Casts for Upper & Lower Limbs,633,728
39,1,1137,Application of Functional Cast Brace,1215,1397
40,1,1138,Application of Skin Traction,621,714
40,1,1139,Application of Skeletal Tractions,854,982
40,1,1140,Bandage & Strappings for Fractures,497,572
40,1,1141,Aspiration & Intra Articular Injections,518,596
40,1,1142,Application of POP Spices & Jackets,2226,2560
40,1,1143,Close Reduction of Fractures of Limb & POP,2340,2691
40,1,1144,Reduction of Compound Fractures,2484,2857
40,1,1145,Open Reduction & Internal Fixation (ORIF) of Fingers & Toes,4658,5357
40,1,1146,Open Reduction of fracture of Long Bones of Upper / Lower Limb -Nailing &,7245,8332
40,1,1147,EOxpteenrn Rael dFuixcatitoionn of fracture of Long Bones of Upper / Lower Limb -AO,8694,9998
40,1,1148,PTreoncseiodnu rBesand Wirings,5092,5856
40,1,1149,Bone Grafting,6500,7475
40,1,1150,Excision of Bone Tumours,6210,7142
40,1,1151,Excision or other Operations for Scaphoid Fractures,6469,7439
40,1,1152,Sequestrectomy & Saucerization,6210,7142
40,1,1153,Sequestrectomy & Saucerizations -Arthrotomy,8974,10320
40,1,1154,Multiple Pinning Fracture Neck Femur,10350,11903
40,1,1155,Plate Fixations for Fracture Neck Femur,13200,15180
40,1,1156,AO Compression Procedures for Fracture Neck Femur,14904,17140
40,1,1157,Open Reduction of Fracture Neck Femur Muscle Pedicle Graft and Internal,17550,20183
40,1,1158,FCilxoastei oRnesduction of Dislocations,2857,3286
40,1,1159,Open Reduction of Dislocations,3095,3559
40,1,1160,Open Reduction & Internal Fixation (ORIF) of Fracture Dislocation,12150,13973
40,1,1161,Neurolysis/Nerve repair,12420,14283
40,1,1162,Nerve Repair with Grafting,15008,17259
40,1,1163,Tendon with Transplant or Graft,9315,10712
40,1,1164,Tendon Lengthening/Tendon repair,7245,8332
40,1,1165,Tendon Transfer,2795,3214
40,1,1166,Laminectomy Excision Disc and Tumours,4347,4999
41,1,1167,Split Osteotomy and Internal Fixations,21735,24995
41,1,1168,Anterolateral decompression for tuberculosis/ Costo-,3105,3571
41,1,1169,TArnatnesrveoerlasetecrtaolm Dyecompression and Spine Fusion,19350,22253
41,1,1170,Corrective Osteotomy & Internal Fixation- short bones,12420,14283
41,1,1171,Corrective Osteotomy & Internal Fixation- long bones,9936,11426
41,1,1172,Arthrodesis of - Minor Joints,9315,10712
41,1,1173,Arthrodesis of - Major Joints,9000,10350
41,1,1174,Soft Tissue Operations for Congenital Talipes Equinovarus (CTEV),7245,8332
41,1,1175,Soft Tissue Operations for Polio,6210,7142
41,1,1176,Hemiarthroplasty- Hip,19250,22138
41,1,1177,Hemiarthroplasty- Shoulder,19250,22138
41,1,1178,Operations for Brachial Plexus & Cervical Rib,21735,24995
41,1,1179,Amputations - Below Knee,6600,7590
41,1,1180,Amputations - Below Elbow,6159,7083
41,1,1181,Amputations - Above Knee,8050,9258
41,1,1182,Amputations - Above Elbow,6159,7083
41,1,1183,Amputations - Forequarter,12000,13800
41,1,1184,Amputations -Hind Quarter and Hemipelvectomy,16560,19044
41,1,1185,Disarticulations - Major joint,18630,21425
41,1,1186,Disarticulations - Minor joint,11385,13093
41,1,1187,Arthrography,8280,9522
41,1,1188,Arthroscopy - Diagnostic,7711,8868
41,1,1189,Arthroscopy-therapeutic: without implant,10000,11500
41,1,1190,Arthroscopy-therapeutic: with implant,15525,17854
41,1,1191,Soft Tissue Operation on Joints -Small,6210,7142
41,1,1192,Soft Tissue Operation on Joints -Large,13500,15525
41,1,1193,Myocutaneous and Fasciocutaneous Flap Procedures for Limbs,16767,19282
41,1,1194,Removal of Wires & Screw,1584,1822
41,1,1195,Removal of Plates,3726,4285
41,1,1196,Total Hip Replacement (THR),71000,81650
41,1,1197,Total Ankle Joint Replacement,95400,109710
42,1,1198,Total Knee Joint Replacement (TKR),99000,113850
42,1,1199,Total Shoulder Joint Replacement,71100,81765
42,1,1200,Total Elbow Joint Replacement,71100,81765
42,1,1201,Total Wrist Joint Replacement,100000,115000
42,1,1202,Total finger joint replacement,18000,20700
42,1,1203,Tubular external fixator,4140,4761
42,1,1204,Ilizarov's external fixator,6987,8035
42,1,1205,Pelvi-acetebular fracture -Internal fixation,7763,8927
42,1,1206,Meniscectomy,10800,12420
42,1,1207,Meniscus Repair,10000,11500
42,1,1208,Anterior Cruciate Ligament (ACL) Reconstruction,8500,9775
42,1,1209,Posterior Cruciate Ligament (PCL) Reconstruction,13500,15525
42,1,1210,Knee Collateral Ligament Reconstruction,12500,14375
42,1,1211,Bencarf Repair Shoulder,13200,15180
42,1,1212,RC Repair,1500,1725
42,1,1213,Biceps tenodesis,14000,16100
42,1,1214,Distal biceps tendon repair,10380,11937
42,1,1215,Arthrolysis of knee,12500,14375
42,1,1216,Capsulotomy of Shoulder,15000,17250
42,1,1217,Conservative Plaster of Paris (POP),1080,1242
42,1,1218,Application for CTEV per sitting,1080,1242
42,1,1219,Total Hip Replacement (THR) Revision Stage-I,153000,175950
42,1,1220,Total Hip Replacement (THR) Revision Stage-II,45000,51750
42,1,1221,Total Knee Replacement (TKR) Revision Stage-I,31500,36225
42,1,1222,Total Knee Replacement (TKR) Revision,31500,36225
42,1,1223,Illizarov/ external fixation for limb lengthening/ deformity,12500,14375
42,1,1224,cDoirsrceeccttioomny/ Micro Discectomy,12500,14375
42,1,1225,Laminectomy,4646,5343
42,1,1226,Spinal Fixation Cervical/dorsolumbar/ lumbosacral,16000,18400
42,1,1227,Fusion Surgery Cervical/ Lumbar Spine upto 2 Level,22000,25300
42,1,1228,Spinal Fusion Surgery Cervical/ Lumbar Spine -More than 2 Level,12000,13800
43,1,1229,Scoliosis Surgery/ Deformity Correction of Spine,25000,28750
43,1,1230,Vertebroplasty,12000,13800
43,1,1231,Spinal Injections,405,466
43,1,1232,Dynamic Hip Screw (DHS) for Fracture Neck Femur,15000,17250
43,1,1233,Proximal Femoral Nail (PFN for IT Fracture),14000,16100
43,1,1234,Spinal Osteotomy,1434,1649
43,1,1235,Illizarov’s / External Fixation for Trauma,11700,13455
43,1,1236,Soft Tissue Operations for Polio/ Cerebral Palsy,9501,10926
43,1,1237,Mini Fixator for Hand/Foot,9000,10350
43,1,1238,Other Major Surgery,34425,39589
43,1,1239,Other Minor Surgery,11883,13665
43,1,,TREATMENT PROCEDURE PHYSIOTHERAPY,,
43,1,1240,Ultrasonic therapy,70,81
43,1,1241,Shortwave Diathermy (SWD),70,81
43,1,1242,Electrical stimulation (therapeutic),70,81
43,1,1243,Muscle testing and diagnostic,71,82
43,1,1244,Infrared,75,86
43,1,1245,Ultraviolet Therapeutic (UV Therapeutic) dose,52,60
43,1,1246,Intermittent Lumbar Traction,70,81
43,1,1247,Intermittent Cervical traction,75,86
43,1,1248,Wax bath,70,81
43,1,1249,Hot pack,78,90
43,1,1250,Breathing Exercises & Postural Drainage,45,52
43,1,1251,Cerebral Palsy – exercise,50,58
43,1,1252,Post – polio exercise,50,58
43,1,,NUCLEAR MEDICINE / RADIOTHERAPY AND,,
43,1,1253,CCHobEaMlt O60T tHhEerRapAyPY,57375,65981
43,1,1254,Cobalt 60 therapy- Radical therapy,68425,78689
43,1,1255,Cobalt 60 therapy- Palliative therapy,21994,25293
43,1,1256,Linear accelerator,26775,30791
43,1,1257,Linear accelerator- Radical therapy,58650,67448
44,1,1258,Linear accelerator- Palliative therapy,30792,35411
44,1,1259,3D Planning,4888,5621
44,1,1260,2D Planning,4399,5059
44,1,1261,IMRT(Intensity Modulated radiotherapy),90790,104409
44,1,1262,SRT (Stereotactic radiotherapy),54896,63130
44,1,1263,SRS(Stereotactic radio surgery),72491,83365
44,1,1264,IGRT(Image guided radiotherapy),132314,152161
44,1,1265,Respiratory Gating-alongwith Linear accelerator planning,99000,113850
44,1,1266,Electron beam with Linear accelerator,60726,69835
44,1,1267,Tomotherapy,71460,82179
44,1,,NUCLEAR MEDICINE / BRACHYTHERAPY- HIGH,,
44,1,1268,DInOtraScEa vRitAoDryIATION,11730,13490
44,1,1269,Interstitial,52785,60703
44,1,1270,Intraluminal,8798,10118
44,1,1271,Surface mould,4180,4807
44,1,1272,Gliadel Wafer,84510,97187
44,1,,NUCLEAR MEDICINE / CHEMOTHARAPY,,
44,1,1273,Neoadjuvant,825,949
44,1,1274,Adjuvant,825,949
44,1,1275,Concurrent-chemoradiation,880,1012
44,1,1276,Single drug,497,572
44,1,1277,Multiple drugs,807,928
44,1,1278,Targeted therapy,880,1012
44,1,1279,Chemoport facility,880,1012
44,1,1280,PICC line (peripherally inserted Central Cannulisation),880,1012
44,1,,LIST OF PROCEDURES/ TESTS IN,,
44,1,1281,GUAppSeTr RGOI EENndToEscRoOpLy O+G LYow / eErN GDI OEnSdCoOscPoICpy PROCEDURES,1553,1786
44,1,1282,Diagnostic endoscopy,250,288
44,1,1283,Endoscopic biopsy,330,380
44,1,1284,Endoscopic mucosal resection,1389,1597
45,1,1285,Oesophageal stricture dilatation,1650,1898
45,1,1286,Balloon dilatation of achalasia cardia,2588,2976
45,1,1287,Foreign body removal,1650,1898
45,1,1288,Oesophageal stenting,3000,3450
45,1,1289,Band ligation of oesophageal varices,2250,2588
45,1,1290,Sclerotherapy of oesophageal varices,2250,2588
45,1,1291,Glue injection of varices,2500,2875
45,1,1292,Argon plasma coagulation,3623,4166
45,1,1293,Pyloric balloon dilatation,2310,2657
45,1,1294,Enteranal stenting,3520,4048
45,1,1295,Duodenal stricture dilation,990,1139
45,1,1296,Single balloon enterocopy,3600,4140
45,1,1297,Double balloon enteroscopy,3500,4025
45,1,1298,Capsule endoscopy,4950,5693
45,1,1299,deleted,,
45,1,1300,Colonic stricture dilatation,2620,3013
45,1,1301,Hot biopsy forceps procedures,3000,3450
45,1,1302,Colonic stenting,2620,3013
45,1,1303,Junction biopsy,2000,2300
45,1,1304,Conjugal microscopy,4000,4600
45,1,1305,Endoscopic sphincterotomy,2310,2657
45,1,1306,CBD stone extraction,2310,2657
45,1,1307,CBD stricture dilatation,6500,7475
45,1,1308,Biliary stenting (plastic and metallic),4620,5313
45,1,1309,Mechanical lithotripsy of CBD stones,7700,8855
45,1,1310,Pancreatic sphincterotomy,5775,6641
45,1,1311,Pancreatic stricture dilatation,5500,6325
45,1,1312,Pancreatic stone extraction,9088,10451
45,1,1313,Mechanical lithotripsy of pancreatic stones,10247,11784
45,1,1314,Endoscopic cysto gastrostomy,7700,8855
45,1,1315,Balloon dilatation of papilla,6210,7142
45,1,1316,Ultrasound guided FNAC,550,633
46,1,1317,Ultrasound guided abscess Drainage,648,745
46,1,1318,Percutaneous Transhepatic Biliary Drainage (PTBD),1150,1323
46,1,1319,Diagnostic angiography,1800,2070
46,1,1320,Vascular embolization,15100,17365
46,1,1321,Transjugular Intrahepatic Portosystemic Shunt (TIPS),4860,5589
46,1,1322,Inferior vena cava (IVC) Venography and Hepatic vein (HV) Venography,30791,35410
46,1,1323,Muscular stenting,87975,101171
46,1,1324,Balloon-occluded Retrograde Intravenous Obliteration (BRTO),51750,59513
46,1,1325,Portal haemodymic studies,1722,1980
46,1,1326,Manometry and PH metry,1612,1854
46,1,1327,Oesophageal PH metry,5000,5750
46,1,1328,Oesophageal manometry,5000,5750
46,1,1329,Small bowel manometry,6120,7038
46,1,1330,Anorectal manometry,6120,7038
46,1,1331,Colonic manometry,6885,7918
46,1,1332,Biliary manometry,7650,8798
46,1,1333,Sengstaken blackenesse tube tempode,2588,2976
46,1,1334,Lintas machles tube tempode,2750,3163
46,1,1335,Fecal fat test/ fecal chymotrypsin/ fecal elastase,315,362
46,1,1336,Breath tests,300,345
46,1,1337,Extracorporeal Shortwave Lithotripsy (ESWL) (Select CGHS rate code 888,see code 888,see code 888
46,1,1338,fLoirv earp bpiroopvsyed rate),1242,1428
46,1,,NAME OF INVESTIGATION / DENTAL,,
46,1,1339,Dental IOPA X-ray,50,58
46,1,1340,Occlusal X-ray,78,90
46,1,1341,OPG X-ray,196,225
46,1,,NAME OF INVESTIGATION / PULMONARY,,
46,1,1342,Lung Ventilation & Perfusion Scan (V/Q Scan),3240,3726
46,1,1343,Lung Perfusion Scan,2000,2300
46,1,,NAME OF INVESTIGATION / OSTEOLOGY,,
46,1,1344,Whole Body Bone Scan with SPECT.,3079,3541
47,1,1345,Three phase whole body Bone Scan,3100,3565
47,1,,NAME OF INVESTIGATION / NEUROSCIENCES,,
47,1,1346,Brain Perfusion SPECT Scan with Technetium 99m,8798,10118
47,1,1347,rRaaddioiopnhuacrmlidaec eCuitsitcearlnso.graphy for CSF leak,3740,4301
47,1,,NAME OF INVESTIGATION / GASTRO AND HEPATOBILIARY,,
47,1,1348,Gastro esophageal Reflux Study (GER Study),1900,2185
47,1,1349,Gastro intestinal Bleed (GloB.) Study with Technetium 99m labeled RBCs.,3079,3541
47,1,1350,Hepatobiliary Scintigraphy.,2444,2811
47,1,1351,Meckel's Scan,1955,2248
47,1,1352,Hepatosplenic scintigraphy with Technetium-99m,1870,2151
47,1,1353,rGaadsiotrpich aermmpatcyeinugticals,1148,1320
47,1,,NAME OF INVESTIGATION / GENITOURINARY,,
47,1,1354,Renal Cortical Scintigraphy with Technetium 99m Dimercaptosuccinic acid,3079,3541
47,1,1355,(DDyMnaSmAic) Renography.,3079,3541
47,1,1356,Dynamic Renography with Diuretic.,3079,3541
47,1,1357,Dynamic Renography with Captopril,1960,2254
47,1,1358,Testicular Scan,1445,1700
47,1,,NAME OF INVESTIGATION / ENDOCRINOLOGY,,
47,1,1359,Thyroid Uptake measurements with 131-Iodine.,1500,1725
47,1,1360,Thyroid Scan with Technetium 99m Pertechnetate.,1615,1900
47,1,1361,Iodine-131 Whole Body Scan,2933,3373
47,1,1362,Whole Body Scan with MIBG,15836,18211
47,1,1363,Parathyroid Scan,4888,5621
47,1,,NAME OF INVESTIGATION / RADIO-ISOTOPE,,
47,1,1364,T13H1E-lRodAiPneY Therapy,1530,1760
47,1,1365,131-lodine Therapy <15mCi,3854,4432
47,1,1366,131-lodine Therapy 15-50mCi,4500,5175
48,1,1367,131-lodine Therapy 51-100mCi,10800,12420
48,1,1368,131-lodine Therapy >100mCi,15000,17250
48,1,1369,Phosphorus-32 therapy for metastatic bone pain palliation,4500,5175
48,1,1370,Samarium-153 therapy for metastatic bone pain palliation,10450,12018
48,1,1371,Radiosynovectomy with Yttrium,19125,21994
48,1,,NAME OF INVESTIGATION / CARDIOLOGY,,
48,1,1372,Stress thallium / Myocardial Perfusion Scintigraphy,8505,9781
48,1,1373,Rest thallium / Myocardial Perfusion Scintigraphy,8000,9200
48,1,1374,Venography,3300,3795
48,1,1375,Treadmill Test (TMT),950,1120
48,1,1376,Transoesophageal Echocardiography (TEE),489,562
48,1,1377,Lymphangiography,1500,1725
48,1,,NAME OF INVESTIGATION / TUMOUR IMAGING,,
48,1,1378,Scintimammography.,4500,5175
48,1,1379,Indium labelled octreotide Scan,67500,77625
48,1,,NAME OF INVESTIGATION / PET SCAN,,
48,1,1380,FDG Whole body PET / CT Scan,10000,11500
48,1,1381,Brain / Heart FDG PET / CT Scan,10000,11500
