city,source_pdf,source_page,procedure_name,nabh_rate,non_nabh_rate,cghs_rate,rate_type,remarks,extraction_method,needs_manual_review,quality_status,review_reason,raw_text_line,extraction_confidence
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,1,Number URGERY & INVESTIGATIONS Rates in Rupee [tes 7 Rupee,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,Number URGERY & INVESTIGATIONS Rates in Rupee [tes 7 Rupee,0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,1,"1 (saa Balloon coronary angioplasty / [78,200 [92,000",,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"1 (saa Balloon coronary angioplasty / [78,200 [92,000",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,1,"547 Balloon Mitral Valvotomy / \77,000 {90,700",,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"547 Balloon Mitral Valvotomy / \77,000 {90,700",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,2,"p56 |Coarctation dilatation / Balloon (60,860 [71,600",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"[p56 |Coarctation dilatation / Balloon (60,860 [71,600",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,2,"7 [558 ‘emporary Pacemaker Implantation [116,320 {19,200",,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"7 [558 ‘emporary Pacemaker Implantation [116,320 {19,200",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,2,(TP1) (Temporary Cardiac Pacing) Single,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,|(TP1) (Temporary Cardiac Pacing) Single,0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,2,"Permanent pacemaker implantation [27,200 [32,000",,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"Permanent pacemaker implantation [27,200 [32,000",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,2,"10 [562 Permanent pacemaker implantation [42,180",,,49625,,,ocr,True,needs_manual_review,messy_procedure; ocr_flagged_manual_review; low_ocr_confidence,"10 [562 Permanent pacemaker implantation [42,180 49,625",0.5
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,2,"it Automatic implantable cardioverter [42,500 [50,000",,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"it Automatic implantable cardioverter [42,500 [50,000",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,2,"12 [564 Automatic implantable cardioverter [44,500 [52,350",,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"12 [564 Automatic implantable cardioverter [44,500 [52,350",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,2,"14 66 Diagnostic Electrophysiological [56,100",,,66000,,,ocr,True,needs_manual_review,messy_procedure; ocr_flagged_manual_review; low_ocr_confidence,"14 66 Diagnostic Electrophysiological [56,100 66,000",0.5
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,2,16 [568 External Loop/event recording 11500 first day [1500 first day and 1000 for,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,16 [568 External Loop/event recording 11500 first day [1500 first day and 1000 for,0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,2,(Maximum up to 7 days land 1000 for subsequent days,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,(Maximum up to 7 days land 1000 for subsequent days,0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,2,17——~‘(/569 [Radiofrequency (RF) ablation,,,96000,,,ocr,True,needs_manual_review,ocr_flagged_manual_review; low_ocr_confidence,"17——~‘(/569 [Radiofrequency (RF) ablation 96,000",0.5
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,2,"conventional i81,600",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"conventional i81,600",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,2,18 (570 Radiofrequency (RF) ablation Atrial,,,1181000,,,ocr,True,needs_manual_review,ocr_flagged_manual_review; low_ocr_confidence,"18 (570 Radiofrequency (RF) ablation Atrial 11,81,000",0.5
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,2,‘achycardia/ with 3-D mapping-All,,,1153850,,,ocr,True,needs_manual_review,ocr_flagged_manual_review; low_ocr_confidence,"‘achycardia/ with 3-D mapping-All 11,53,850",0.5
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,2,572 [intra-aortic balloon pump (IABP)- Including |4,,,50000,,,ocr,True,needs_manual_review,messy_procedure; ocr_flagged_manual_review; low_ocr_confidence,"572 [intra-aortic balloon pump (IABP)- Including |4 50,000",0.5
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,2,"23 76 (Aortic valve balloon dilatation (AVBD)/_ [47,940",,,6400,,,ocr,True,needs_manual_review,messy_procedure; ocr_flagged_manual_review; low_ocr_confidence,"23 76 (Aortic valve balloon dilatation (AVBD)/_ [47,940 6,400",0.5
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,"77 Digital subtraction angiography-Peripheral [12,400",,,4610,,,ocr,True,needs_manual_review,messy_procedure; ocr_flagged_manual_review; low_ocr_confidence,"77 Digital subtraction angiography-Peripheral [12,400 4,610",0.5
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,"583 lInferior Vena Cava (IVC) filter implantation |25,500 [30,000",,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"583 lInferior Vena Cava (IVC) filter implantation |25,500 [30,000",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,"Atrial Septal Defect (ASD) closure [34,065",,,98900,,,ocr,True,needs_manual_review,ocr_flagged_manual_review; low_ocr_confidence,"Atrial Septal Defect (ASD) closure [34,065 98,900",0.5
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,"aL [Patent ductus arteriosus (PDA), device",,,46750,,,ocr,True,needs_manual_review,ocr_flagged_manual_review; low_ocr_confidence,"aL [Patent ductus arteriosus (PDA), device 46,750",0.5
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,"33 [Stress Myocardial Perfusion Imaging (MPI)- [7,650",,,9,,,ocr,True,needs_manual_review,messy_procedure; ocr_flagged_manual_review; low_ocr_confidence,"33 [Stress Myocardial Perfusion Imaging (MPI)- [7,650 9",0.5
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,"34 [Stress Myocardial Perfusion Imaging (MPI) [7,650 lo,000",,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"34 [Stress Myocardial Perfusion Imaging (MPI) [7,650 lo,000",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,37 [1794 lIntracoronary optical coherence |65000 }65000,,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,37 [1794 lIntracoronary optical coherence |65000 }65000,0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,"85 [Fractional flow reserve (FFR)- inclusive of [30,000",,,10000,,,ocr,True,needs_manual_review,messy_procedure; ocr_flagged_manual_review; low_ocr_confidence,"85 [Fractional flow reserve (FFR)- inclusive of [30,000 10,000",0.5
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,1795 [Fractional Flow Reserve (FFR) Wire cost ee code 585 See code,,,585,,,ocr,True,needs_manual_review,ocr_flagged_manual_review; low_ocr_confidence,1795 [Fractional Flow Reserve (FFR) Wire cost ee code 585 See code 585,0.5
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,No. HS rate |New CGHS Treatment Procedure under Cardiology included w.e.f. 19.12.2023,,,,,,ocr,True,needs_manual_review,header_like_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,No. HS rate |New CGHS Treatment Procedure under Cardiology included w.e.f. 19.12.2023,0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,"jigs Tanscatheter Aortic Valve Implantation [85,000",,,100000,,,ocr,True,needs_manual_review,ocr_flagged_manual_review; low_ocr_confidence,"jigs Tanscatheter Aortic Valve Implantation [85,000 100,000",0.5
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,"1856 IiVi (Coronary Intra vascular Lithotripsy/ _|2,68,000",,,268000,,,ocr,True,needs_manual_review,messy_procedure; ocr_flagged_manual_review; low_ocr_confidence,"1856 IiVi (Coronary Intra vascular Lithotripsy/ _|2,68,000 2,68,000",0.5
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,4,380 FDG Whole body PET / CT Scan (with or,,,11500,,,ocr,True,needs_manual_review,messy_procedure; ocr_flagged_manual_review; low_ocr_confidence,"380 FDG Whole body PET / CT Scan (with or 11,500",0.5
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,4,"382 (Gallium-68 Peptide PET / CT imaging for [10,000",,,11500,,,ocr,True,needs_manual_review,ocr_flagged_manual_review; low_ocr_confidence,"382 (Gallium-68 Peptide PET / CT imaging for [10,000 11,500",0.5
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,5,Z15025/32/2023/DIR/CGHS,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,Z15025/32/2023/DIR/CGHS,0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,5,1/3637291/2023,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,1/3637291/2023,0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,5,FNo Z15025/32/2023/DIR/CGHS,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,FNo Z15025/32/2023/DIR/CGHS,0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,5,"RK Puram -Sector-13, New Delhi.",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"RK Puram -Sector-13, New Delhi.",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,5,inclusion of 2 new procedures and revision of Rates of,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,inclusion of 2 new procedures and revision of Rates of,0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,5,"revision of CGHS rates for Cardiology Procedures , inclusion of 2 new",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"revision of CGHS rates for Cardiology Procedures , inclusion of 2 new",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,5,"Balloon coronary 83,725 71,150 langioplasty/PTCA without Vascular Closure Device",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"2|Balloon coronary 83,725 71,150 langioplasty/PTCA without Vascular Closure Device",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,5,"Balloon Mitral Valvotomy / 90,700 77,000 Percutaneous transvenous mitral commissurotomy (PTMC) - Ee [ase se (CATH) a a",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"Balloon Mitral Valvotomy / 90,700 77,000 Percutaneous transvenous mitral commissurotomy (PTMC) - Ee [ase se (CATH) a a",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,5,"Temporary Pacemaker 19,200 16,320 Implantation (TPI) (Temporary Cardiac Pacing) Single Chamber",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"7|Temporary Pacemaker 19,200 16,320 Implantation (TPI) (Temporary Cardiac Pacing) Single Chamber",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,5,"Permanent pacemaker 32,000) 27,200 implantation (PPI)- Single chamber",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"Permanent pacemaker 32,000) 27,200 implantation (PPI)- Single chamber",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,6,Z15025/32/2023/DIR/CGHS,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,Z15025/32/2023/DIR/CGHS,0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,6,1/3637291/2023,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,1/3637291/2023,0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,6,"Permanent pacemaker 49,625 42,180 implantation (PPI)- Biventricular",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"10|Permanent pacemaker 49,625 42,180 implantation (PPI)- Biventricular",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,6,"11]Automatic implantable 50,000) 42,500 Cardioverter defibrillator |AICD Single chamber",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"11]Automatic implantable 50,000) 42,500 Cardioverter defibrillator |AICD Single chamber",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,6,"Automatic implantable 52,350) 44500 Cardioverter defibrillator AICD - Dual Chamber",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"12|Automatic implantable 52,350) 44500 Cardioverter defibrillator AICD - Dual Chamber",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,6,"Diagnostic 66,000 56,100 Electrophysiological studies iconventional( including catheter)",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"14|Diagnostic 66,000 56,100 Electrophysiological studies iconventional( including catheter)",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,6,"External Loop/event 1,500 first day 1,500 first",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"16|External Loop/event 1,500 first day 1,500 first",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,6,"recording ( maximum up to 7 and 1,000 for| day and",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"recording ( maximum up to 7 and 1,000 for| day and",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,6,"days) subsequent days} 1,000 for subsequent days",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"days) subsequent days} 1,000 for subsequent days",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,6,"17 Radiofrequency (RF) ablation 96,000 81,600 conventional Atrial Tachycardia/with 3-D mapping - all inclusive",,,,,,ocr,True,needs_manual_review,messy_procedure; missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"17 Radiofrequency (RF) ablation 96,000 81,600 conventional Atrial Tachycardia/with 3-D mapping - all inclusive",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,6,"Intra-aortic balloon pump 50,000 42,500 Ere [oe Balloon",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"20|Intra-aortic balloon pump 50,000 42,500 Ere [oe Balloon",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,6,"Aortic valve balloon 56,400 47,940 dilatation (AVBD) / Pulmonary valve Balloon Dilatation(PVBD) langiography-Peripheral artery",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"23|Aortic valve balloon 56,400 47,940 dilatation (AVBD) / Pulmonary valve Balloon Dilatation(PVBD) langiography-Peripheral artery",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,6,"Digital subtraction 14,610 12,400 | Mlnpigrapnyevenogam",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"25|Digital subtraction 14,610 12,400 | Mlnpigrapnyevenogam | | |",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,Z15025/32/2023/DIR/CGHS,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,Z15025/32/2023/DIR/CGHS,0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,1/3637291/2023,,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,1/3637291/2023,0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,27|Renal Angioplasty,46750,55000,,,,ocr,False,needs_manual_review,messy_procedure,"| 27|Renal Angioplasty 55,000 46,750",0.72
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,"Intravascular ultrasound 50,000} 50,000 (IVUS) -",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"28|Intravascular ultrasound 50,000} 50,000 (IVUS) -",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,__29|Holter analysis,2125,2500,,,,ocr,False,needs_manual_review,messy_procedure,"| __29|Holter analysis 2,500 2,125",0.72
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,"Inferior Vena Cava (IVC) filter 30,000} 25,500 implantation (Cost of Filter extra) 31]ASD/VSD/PDA device closure ASD",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"30|Inferior Vena Cava (IVC) filter 30,000} 25,500 implantation (Cost of Filter extra) 31]ASD/VSD/PDA device closure ASD",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,"98,900 ASD",,,84065,,,ocr,True,needs_manual_review,ocr_flagged_manual_review; low_ocr_confidence,"98,900 ASD 84,065",0.5
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,VSD,,,93415,,,ocr,True,needs_manual_review,ocr_flagged_manual_review; low_ocr_confidence,"VSD 93,415",0.5
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,"VSD 1,09,900 PDA",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"VSD 1,09,900 PDA",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,"Stress Myocardial Perfusion 9000 7,650 Imaging(MPI)-exercise",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"33|Stress Myocardial Perfusion 9000 7,650 Imaging(MPI)-exercise",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,"Stress Myocardial Perfusion 9000 7,650 Imaging (MPI) - pharmacological",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"34|Stress Myocardial Perfusion 9000 7,650 Imaging (MPI) - pharmacological",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,___35|Coronary angiography,11240,13225,,,,ocr,False,needs_manual_review,messy_procedure,"| ___35|Coronary angiography 13225 11,240",0.72
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,"Intracoronary optical 65,000} 65,000 coherence tomography (OCT) / Intravascular optical coherence tomography (IVOCT) /Intravascular Ventricular Assist System",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"37|Intracoronary optical 65,000} 65,000 coherence tomography (OCT) / Intravascular optical coherence tomography (IVOCT) /Intravascular Ventricular Assist System",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,"Fractional Flow Reserve Rs.30,000) 30,000 (FFR) inclusive of cost of wire New Procedures included",,,,,,ocr,True,needs_manual_review,missing_or_invalid_rate; ocr_flagged_manual_review; low_ocr_confidence,"38|Fractional Flow Reserve Rs.30,000) 30,000 (FFR) inclusive of cost of wire New Procedures included",0.35
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,"__2{TAVITAVR Implant 12,84,000",,,1284000,,,ocr,True,needs_manual_review,messy_procedure; ocr_flagged_manual_review; low_ocr_confidence,"| __2{TAVITAVR Implant 12,84,000| 12,84,000",0.5
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,__|TAVTAVR Procedure cost,85000,100000,,,,ocr,False,needs_manual_review,messy_procedure,"| __|TAVTAVR Procedure cost 1,00,000 85,000",0.72
