city,source_pdf,source_page,procedure_name,nabh_rate,non_nabh_rate,cghs_rate,rate_type,remarks,extraction_method,needs_manual_review,quality_status
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Staging laparotomy surgery for Carcinoma Ovary,,,5000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Internal Iliac ligation,,,42000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Stepwise devascularisation,,,31000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Assisted breech delivery,,,20000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Cordocentesis,,,18500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Intrauterine fetal blood transfusion,,,10000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Hysteroscopy Removal of Intrauterine Contraceptive Device (IUCD),,,18000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Hysteroscopy Removal of Septum,,,10000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Hysteroscopy Diagnostic,,,13500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Wertheim Hysterectomy for Cancer cervix,,,10500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Sterilization Post partum (minilap),,,33000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Sterilization interval (minilap),,,6000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Abortion - Dilatation and Curettage (D & C),,,6000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Abortion - Dilatation and Evacuation (D & E),,,6500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Medical Termination of Pregnancy (MTP)- 1st Trimester,,,6500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Medical Termination of Pregnancy (MTP) - 2nd Trimester,,,4500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Triple test,,,7500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Quadruple test,,,2200,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Biophysical score,,,600,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Fetal nuchal translucency,,,300,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,HPV (Human Papillomavirus) testing,,,500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Beta HCG,,,400,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Partial Nephrectomy - open,,,23500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Partial Nephrectomy-laparoscopic/endoscopic,,,23500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Nephrolithotomy -open,,,28000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Nephrolithotomy -laparoscopic/endoscopic,,,23500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Pyelolithotomy-open,,,28000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Operations for Hydronephrosis -pyeloplasty open,,,25000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Operations for Hydronephrosis -pyeloplasty laparoscopic/endoscopic,,,22000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Operations for Hydronephrosis Endopyelotomy antegrade,,,29000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Operations for Hydronephrosis Endopyelotomy retrograde,,,29000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Operations for Hydronephrosis - ureterocalicostomy,,,33000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Operations for Hydronephrosis-Ileal ureter,,,33000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Open Drainage of Perinephric Abscess,,,33000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,17,Percutaneous Drainage of Perinephric Abscess - Ultrasound guided,,,13000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Cavernostomy,,,30000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Operations for Cyst of the Kidney -open,,,18000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Operations for Cyst of the Kidney - laparoscopic/endoscopic,,,16000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Ureterolithotomy -open,,,34882,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Ureterolithotomy-laparoscopic/endoscopic,,,15000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Nephroureterectomy -open,,,40000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Nephroureterectomy -laparoscopic/endoscopic,,,15000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Operations for Ureter for - Double Ureters,,,34832,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Operations for Ureter for - Ectopia of Single Ureter,,,25000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Operations for Vesicoureteric Reflux (VUR) -Open,,,28000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Operations for Vesicoureteric Reflux (VUR)- laparoscopic/endoscopic,,,31500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Operations for Vesicoureteric Reflux (VUR)/ Urinary incontinence with bulking agents,,,55000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Ureterostomy - Cutaneous,,,34832,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Ureterocolic anastomosis,,,20000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Formation of an Ileal Conduit,,,20000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Ureteric Catheterization (DJ stenting),,,8278,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Biopsy of Bladder (Cystoscopic),,,7500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Diathermy Destruction of Bladder Neoplasm,,,7500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Cystolitholapaxy,,,11000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Operations for Injuries of the Bladder,,,22625,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Suprapubic Drainage (Cystostomy/vesicostomy),,,7630,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Simple Cystectomy,,,10000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Diverticulectomy -open,,,28000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Diverticulectomy- laparoscopic/endoscopic,,,27000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Diverticulectomy -Endoscopic incision of neck,,,33000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Augmentation Cystoplasty,,,33000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Operations for Exstrophy of the Bladder- Single stage repair,,,28500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Operations for Exstrophy of the Bladder- Multistage repair,,,25000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Operations for Exstrophy of the Bladder- simple cystectomy with urinary diversion,,,32500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Repair of Ureterocele -Open,,,36000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Repair of Ureterocele -laparoscopic/endoscopic,,,16000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Repair of Ureterocele -Endoscopic incision,,,50000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Open Suprapubic Prostatectomy,,,40000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Open Retropubic Prostatectomy,,,24000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Transurethral Resection of Prostate (TURP),,,24000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Urethroscopy/ Cystopanendoscopy,,,25000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Internal urethrotomy -Optical,,,6000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Internal urethrotomy -Core through urethroplasty,,,13000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Urethral Reconstruction -End to end anastomosis,,,25000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Urethral Reconstruction - substitution urethroplasty (Transpubic urethroplasty),,,25000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Posterior Urethral Valve fulguration,,,35000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Operations for Incontinence of Urine - Male -Open,,,25000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Operations for Incontinence of Urine - Male -Sling,,,22000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Operations for Incontinence of Urine - Male-Bulking agent,,,30000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,18,Operations for Incontinence of Urine - Female -Open,,,40000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Operations for Incontinence of Urine - Female-Sling,,,22000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Operations for Incontinence of Urine - Female-Bulking agent,,,30000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Reduction of Paraphimosis,,,5100,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Circumcision,,,3000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Meatotomy,,,6000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Meatoplasty,,,3500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Operations for Hypospadias + Chordee Correction,,,5000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Operations for Hypospadias - Second Stage,,,10000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Operations for Hypospadias - One Stage Repair,,,8000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Operations for Crippled Hypospadias,,,10000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Operations for Epispadias -primary repair,,,15500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Operations for Epispadias-crippled epispadias,,,30000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Partial Amputation of the Penis,,,30000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Total amputation of the Penis,,,13000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Orchidectomy-Simple,,,18500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Orchidectomy-Radical,,,13000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Post Radical Orchidectomy retroperitoneal lymph node dissection,,,25000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Epididymectomy,,,15938,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Adrenalectomy Unilateral/Bilateral for Tumour/For Carcinoma- Open,,,13000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Adrenalectomy Unilateral/Bilateral for Tumour/For Carcinoma -laparoscopic/endoscopic,,,20000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Operations for Hydrocele - Unilateral,,,60000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Operations for Hydrocele - Bilateral,,,7500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Vasectomy (Should be free for Family Welfare),,,10500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Operation for Torsion of Testis,,,13062,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Microscopic Vaso-Epididymal Anastomosis (VEA)/ Vasovasostomy (reversal of vasectomy for Infertility treatment),,,13500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Operations for Varicocele Unilateral - Microsurgical,,,18000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Operations for Varicocele Palomo's Unilateral - Laparoscopic,,,13000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Operations for Varicocele Bilateral - Microsurgical,,,24000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Operations for Varicocele Bilateral - Laparoscopic/Palomo,,,24000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Block Dissection of ilio-inguinal Nodes - One Side (For Ca Penis),,,24000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Block Dissection of ilio-inguinal Nodes - Both Sides (For Ca Penis),,,25000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Excision of Filarial Scrotum,,,30300,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Emergency Dialysis Femoral Puncture,,,16500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Emergency Dialysis Subclavian Puncture,,,1800,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Arteriovenous Fistula/Shunt for Haemodialysis,,,2000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Bilateral (single lumen) Femoral Catheterization for Haemodialysis,,,7500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Haemodialysis-For seronegative cases,,,1400,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Haemodialysis -For seropositive cases,,,2500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Double Lumen Subclavian Catheter,,,3000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Continuous Arteriovenous Haemofiltration,,,2000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Subclavian Access,,,5000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Femoral Access,,,2500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Plasma Exchange/ Plasmapheresis,,,1500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,19,Donor Nephrectomy (Open),,49000,40000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Donor Nephrectomy (Laparoscopic),,75000,42000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Renal Transplantation (Cadaver),,300770,100000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Post transplant Collection drainage for Lymphocele,,5750,5000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Transplant Nephrectomy,,87500,18500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Bilateral Nephroureterectomy,,87500,26000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Vascular Prosthetic Graft,,50750,26000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Continuous Ambulatory Peritoneal Dialysis (CAPD) catheter insertion- Open method,,28000,38000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Percutaneous Nephrolithotomy (PCNL) - Unilateral,,59500,12000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Percutaneous Nephrolithotomy (PCNL) - Bilateral,,89250,9800,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Endoscopic Bulking agent Injection,,42000,24500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Testicular Biopsy,,6500,30000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Gil-Vernet's Extended Pyelolithotomy,,3500,5000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Radical Nephrectomy -Open,,65000,23000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Radical Nephrectomy -Laparoscopic/Endoscopic,,65000,22000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Radical Nephrectomy plus IV thrombus,,65000,30000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Radical Nephrectomy plus IV thrombus plus cardiac bypass,,175000,110000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Vesico Vaginal Fistula (VVF) Repair,,49000,30000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Radical Cystectomy-Ileal conduit,,65000,20500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Radical Cystectomy- continent diversion,,87500,30000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Nephrectomy Simple -Open,,42000,40000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Nephrectomy Simple-Laparoscopic/Endoscopic,,65000,18500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Nephrostomy -Open,,28000,23000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Nephrostomy -Laparoscopic/Endoscopic,,17500,13000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Ureteric Reimplant for Megaureter/Vesicoureteric reflux/ureterocele (open),,32500,17500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Ureteric Reimplant for Megaureter/Vesicoureteric reflux/ureterocele (Laparoscopic),,32500,12000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Partial Cystectomy,,31500,12000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Transurethral Resection of Prostate (TURP) & Transurethral Resection of Bladder Tumour (TURBT),,42000,16000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Transurethral Resection of Prostate (TURP) with Cystolithotripsy,,35000,26000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Closure of Urethral Fistula,,37500,13062,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Orchidopexy - Unilateral -Open,,17500,13000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Orchidopexy - Unilateral- Laparoscopic/Endoscopic,,35000,12000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Orchidopexy - Bilateral -Open,,26250,14500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Orchidopexy - Bilateral -Laparoscopic/Endoscopic,,45000,14000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Cystolithotomy -Suprapubic,,15000,16500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Endoscopic Removal of Stone in Bladder,,23800,10000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Resection Bladder Neck Endoscopic /Bladder neck incision/transurethral incision on prostate,,27300,15000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Ureteroscopic Surgery,,25000,21250,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Urethroplasty 1st Stage,,25000,21250,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,20,Scrotal Exploration,,17500,14875,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Perineal Urethrostomy,,25000,21250,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Dilatation of Stricture Urethra under GA,,5400,4590,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Dilatation of Stricture Urethra under LA,,2500,1955,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Laparoscopic partial Nephrectomy,,65000,,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Retroperitoneoscopic nephrolithotomy,,65000,51000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Laparoscopic pyelolithotomy,,61690,52436,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Retroperitoneoscopic operation for Hydronephrosis,,80000,38250,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Laparoscopic surgery for Renal cyst,,61950,60000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Laparoscopic ureterolithotomy,,57430,,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Laparoscopic Nephroureterectomy,,78730,,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Laparoscopic operation for varicocele,,35000,,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Extracorporeal Shock Wave Lithotripsy (ESWL),,,19550,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Uroflow Study (Uroflowmetry),,950,400,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Urodynamic Study (Cystometry),,5700,1515,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Cystoscopy with Retrograde Catheter -Unilateral /RGP,,9000,3335,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Cystoscopy with Retrograde Catheter - Bilateral /RGP,,12000,4860,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Cystoscopy with Bladder Biopsy (Cold Cup Biopsy),,12500,2940,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Voiding Cystourethrogram and retrograde urethrogram (Nephrostogram),,3670,360,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Radical prostatectomy-Open,,75000,15500,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Radical prostatectomy-Laparoscopic,,95000,28000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Radical prostatectomy- Robotic (Robotic Partial Nephrectomy),,220100,35000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,Holmium YAG Prostate surgery/ Optical Internal Urethrotomy (OIU)/Core through/Stone lithotripsy/Bladder tumour,,65000,15000,,,pdfplumber,False,clean
Mumbai,17062025163649_CGHS Rates 2024 Mumbai.pdf,21,High Intensity Focused Ultrasound (HIFU) (Robotic) for Carcinoma prostate and renal cell carcinoma,,220100,4000,,,pdfplumber,False,clean
