S.No,City,AD City Name,City ID,Hospital Name,Accreditation,Tier Type,Address,Facilities,Raw JSON
2736,Prayagraj,Prayagraj,11,shakuntala hospital,,Tier 2,PRAYAGRAJ,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""PRAYAGRAJ"", ""hospAcc"": """", ""hospName"": ""shakuntala hospital"", ""tierType"": ""Tier 2""}"
2737,Prayagraj,Prayagraj,11,SHAKUNTALA HOSPITAL,QCI,TIER 2,PRAYAGRAJ,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""PRAYAGRAJ"", ""hospAcc"": ""QCI"", ""hospName"": ""SHAKUNTALA HOSPITAL"", ""tierType"": ""TIER 2""}"
2738,Prayagraj,Prayagraj,11,SHANTI VILAS HOSPITAL,QCI,TIER 2,PRAYAGRAJ,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""PRAYAGRAJ"", ""hospAcc"": ""QCI"", ""hospName"": ""SHANTI VILAS HOSPITAL"", ""tierType"": ""TIER 2""}"
2739,Prayagraj,Prayagraj,11,Sharp Sight Eye Hospitals,QCI,TIER 2,PRAYAGRAJ,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""PRAYAGRAJ"", ""hospAcc"": ""QCI"", ""hospName"": ""Sharp Sight Eye Hospitals"", ""tierType"": ""TIER 2""}"
2740,Prayagraj,Prayagraj,11,SHIKHAR HOSPITAL,QCI,TIER 2,PRAYAGRAJ,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""PRAYAGRAJ"", ""hospAcc"": ""QCI"", ""hospName"": ""SHIKHAR HOSPITAL"", ""tierType"": ""TIER 2""}"
2741,Prayagraj,Prayagraj,11,SHIVAM AKSHAYVAT MULTISPECIALITY HOSPITAL,QCI,TIER 2,PRAYAGRAJ,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""PRAYAGRAJ"", ""hospAcc"": ""QCI"", ""hospName"": ""SHIVAM AKSHAYVAT MULTISPECIALITY HOSPITAL"", ""tierType"": ""TIER 2""}"
2742,Prayagraj,Prayagraj,11,SHUBHAM HOSPITAL A UNIT OF SHUBHAM MEDICARE PRIVATE LIMITED,NABH,TIER 2,VARANASI,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""VARANASI"", ""hospAcc"": ""NABH"", ""hospName"": ""SHUBHAM HOSPITAL A UNIT OF SHUBHAM MEDICARE PRIVATE LIMITED"", ""tierType"": ""TIER 2""}"
2743,Prayagraj,Prayagraj,11,Singh Medical & Surgical Centre,QCI,TIER 2,VARANASI,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""VARANASI"", ""hospAcc"": ""QCI"", ""hospName"": ""Singh Medical & Surgical Centre"", ""tierType"": ""TIER 2""}"
2744,Prayagraj,Prayagraj,11,SRIJAN VATSALYA HOSPITAL PRIVATE LIMITED,,Tier 2,PRAYAGRAJ,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""PRAYAGRAJ"", ""hospAcc"": """", ""hospName"": ""SRIJAN VATSALYA HOSPITAL PRIVATE LIMITED"", ""tierType"": ""Tier 2""}"
2745,Prayagraj,Prayagraj,11,SRIJAN VATSALYA HOSPITAL PRIVATE LIMITED,QCI,TIER 2,PRAYAGRAJ,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""PRAYAGRAJ"", ""hospAcc"": ""QCI"", ""hospName"": ""SRIJAN VATSALYA HOSPITAL PRIVATE LIMITED"", ""tierType"": ""TIER 2""}"
2746,Prayagraj,Prayagraj,11,SUDHA SURGICAL HOSPITAL PVT LTD,NABH,TIER 2,VARANASI,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""VARANASI"", ""hospAcc"": ""NABH"", ""hospName"": ""SUDHA SURGICAL HOSPITAL PVT LTD"", ""tierType"": ""TIER 2""}"
2747,Prayagraj,Prayagraj,11,SUPER SPECIALITY DENTAL CENTER,QCI,TIER 2,VARANASI,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""VARANASI"", ""hospAcc"": ""QCI "", ""hospName"": ""SUPER SPECIALITY DENTAL CENTER"", ""tierType"": ""TIER 2""}"
2748,Prayagraj,Prayagraj,11,SWASTIKA DENTAL CARE,QCI,TIER 2,PRAYAGRAJ,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""PRAYAGRAJ"", ""hospAcc"": ""QCI"", ""hospName"": ""SWASTIKA DENTAL CARE "", ""tierType"": ""TIER 2""}"
2749,Prayagraj,Prayagraj,11,The Fractures Clinic and Trauma Hospital,,Tier 2,VARANASI,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""VARANASI"", ""hospAcc"": """", ""hospName"": ""The Fractures Clinic and Trauma Hospital"", ""tierType"": ""Tier 2""}"
2750,Prayagraj,Prayagraj,11,THE FRACTURES CLINIC and TRAUMA HOSPITAL,QCI,TIER 2,VARANASI,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""VARANASI"", ""hospAcc"": ""QCI "", ""hospName"": ""THE FRACTURES CLINIC and TRAUMA HOSPITAL"", ""tierType"": ""TIER 2""}"
2751,Prayagraj,Prayagraj,11,TOSHI PATHOLOGY,,Tier 2,PRAYAGRAJ,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""PRAYAGRAJ"", ""hospAcc"": """", ""hospName"": ""TOSHI PATHOLOGY"", ""tierType"": ""Tier 2""}"
2752,Prayagraj,Prayagraj,11,TRIMURTI HOSPITAL UNIT CARDIAC CARE CENTER PVT LTD,NABH,TIER 2,VARANASI,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""VARANASI"", ""hospAcc"": ""NABH"", ""hospName"": ""TRIMURTI HOSPITAL UNIT CARDIAC CARE CENTER PVT LTD"", ""tierType"": ""TIER 2""}"
2753,Prayagraj,Prayagraj,11,TRIVENI DENTAL CLINIC,,Tier 2,PRAYAGRAJ,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""PRAYAGRAJ"", ""hospAcc"": """", ""hospName"": ""TRIVENI DENTAL CLINIC"", ""tierType"": ""Tier 2""}"
2754,Prayagraj,Prayagraj,11,UMAPREM NETRALAY EYE HOSPITAL,QCI,TIER 2,VARANASI,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""VARANASI"", ""hospAcc"": ""QCI"", ""hospName"": ""UMAPREM  NETRALAY  EYE HOSPITAL"", ""tierType"": ""TIER 2""}"
2755,Prayagraj,Prayagraj,11,UNITED MEDICITY,QCI,TIER 2,PRAYAGRAJ,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""PRAYAGRAJ"", ""hospAcc"": ""QCI"", ""hospName"": ""UNITED MEDICITY"", ""tierType"": ""TIER 2""}"
2756,Prayagraj,Prayagraj,11,Upkar Hospital,QCI,TIER 2,VARANASI,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""VARANASI"", ""hospAcc"": ""QCI"", ""hospName"": ""Upkar Hospital"", ""tierType"": ""TIER 2""}"
2757,Prayagraj,Prayagraj,11,UTTHAN SHAMBHUNATH RESEARCH INSTITUTE OF MEDICALS,QCI,TIER 2,PRAYAGRAJ,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""PRAYAGRAJ"", ""hospAcc"": ""QCI"", ""hospName"": ""UTTHAN SHAMBHUNATH RESEARCH INSTITUTE OF MEDICALS "", ""tierType"": ""TIER 2""}"
2758,Prayagraj,Prayagraj,11,VATSALYA MATERNITY and SURGICAL CENTRE PVT LTD,QCI,TIER 2,PRAYAGRAJ,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""PRAYAGRAJ"", ""hospAcc"": ""QCI"", ""hospName"": ""VATSALYA MATERNITY and SURGICAL CENTRE PVT LTD"", ""tierType"": ""TIER 2""}"
2759,Prayagraj,Prayagraj,11,VERSOVA HOSPITAL,QCI,TIER 2,VARANASI,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""VARANASI"", ""hospAcc"": ""QCI"", ""hospName"": ""VERSOVA HOSPITAL "", ""tierType"": ""TIER 2""}"
2760,Prayagraj,Prayagraj,11,VINEETA HOSPITAL PVT LTD,QCI,TIER 2,PRAYAGRAJ,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""PRAYAGRAJ"", ""hospAcc"": ""QCI"", ""hospName"": ""VINEETA HOSPITAL PVT LTD"", ""tierType"": ""TIER 2""}"
2761,Prayagraj,Prayagraj,11,VIRENDRA HOSPITAL,QCI,TIER 2,PRAYAGRAJ,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""PRAYAGRAJ"", ""hospAcc"": ""QCI"", ""hospName"": ""VIRENDRA HOSPITAL"", ""tierType"": ""TIER 2""}"
2762,Prayagraj,Prayagraj,11,YASH HOSPITAL,QCI,TIER 2,PRAYAGRAJ,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""PRAYAGRAJ"", ""hospAcc"": ""QCI"", ""hospName"": ""YASH HOSPITAL"", ""tierType"": ""TIER 2""}"
2763,Prayagraj,Prayagraj,11,YASHLOK HOSPITAL and RESEARCH CENTER,,Tier 2,PRAYAGRAJ,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""PRAYAGRAJ"", ""hospAcc"": """", ""hospName"": ""YASHLOK HOSPITAL and RESEARCH CENTER"", ""tierType"": ""Tier 2""}"
2764,Prayagraj,Prayagraj,11,YASHLOK HOSPITAL AND RESEARCH CENTRE,NABH,TIER 2,PRAYAGRAJ,,"{""adcityName"": ""Prayagraj"", ""cityName"": ""PRAYAGRAJ"", ""hospAcc"": ""NABH"", ""hospName"": ""YASHLOK HOSPITAL AND RESEARCH CENTRE"", ""tierType"": ""TIER 2""}"
2765,Pune,Pune,30,Aadhar Hospital,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Aadhar Hospital"", ""tierType"": ""Tier 1""}"
2766,Pune,Pune,30,Aaradhya Netralaya,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Aaradhya Netralaya"", ""tierType"": ""Tier 1""}"
2767,Pune,Pune,30,Accord Hospital(Sant Dnyaneshwar),QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Accord Hospital(Sant Dnyaneshwar)"", ""tierType"": ""Tier 1""}"
2768,Pune,Pune,30,Aditya Birla Memorial hospital,NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""Aditya Birla Memorial hospital"", ""tierType"": ""Tier 1""}"
2769,Pune,Pune,30,Advance Dental Clinic,NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""Advance Dental Clinic"", ""tierType"": ""Tier 1""}"
2770,Pune,Pune,30,Ameya Netralaya,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Ameya Netralaya"", ""tierType"": ""Tier 1""}"
2771,Pune,Pune,30,ASG Eye Hospital,NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""ASG Eye Hospital"", ""tierType"": ""Tier 1""}"
2772,Pune,Pune,30,ASG Eye Hospital,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""ASG Eye Hospital"", ""tierType"": ""Tier 1""}"
2773,Pune,Pune,30,ASG HOSPITAL PVT LTD (ASG EYE HOSPITAL AURANGABAD),QCI,Tier 2,Chh. Sambhajinagar,,"{""adcityName"": ""Pune"", ""cityName"": ""Chh. Sambhajinagar"", ""hospAcc"": ""QCI"", ""hospName"": ""ASG HOSPITAL PVT LTD                           (ASG EYE HOSPITAL AURANGABAD)"", ""tierType"": ""Tier 2""}"
2774,Pune,Pune,30,ASIAN EYE HOSPITAL (Sai Surya Eye Care Pvt.Ltd),NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""ASIAN EYE HOSPITAL (Sai Surya Eye Care Pvt.Ltd)"", ""tierType"": ""Tier 1""}"
2775,Pune,Pune,30,Atharva Hospital,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Atharva Hospital"", ""tierType"": ""Tier 1""}"
2776,Pune,Pune,30,Aurangabad institute of Medical Sciences Pvt Ltd.,NABH,Tier 2,Chh. Sambhajinagar,,"{""adcityName"": ""Pune"", ""cityName"": ""Chh. Sambhajinagar"", ""hospAcc"": ""NABH"", ""hospName"": ""Aurangabad institute of Medical Sciences Pvt Ltd.\n\n\n"", ""tierType"": ""Tier 2""}"
2777,Pune,Pune,30,Bharati Hospital & Research Centre,NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""Bharati Hospital & Research Centre"", ""tierType"": ""Tier 1""}"
2778,Pune,Pune,30,Brahmchaitanya Superspeciality Hospital Pvt. Ltd,NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""Brahmchaitanya Superspeciality Hospital Pvt. Ltd"", ""tierType"": ""Tier 1""}"
2779,Pune,Pune,30,Cellcure Cancer Centre Pvt. Ltd.,NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""Cellcure Cancer Centre Pvt. Ltd."", ""tierType"": ""Tier 1""}"
2780,Pune,Pune,30,Cellcure Cancer Centre Pvt. Ltd.,NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""Cellcure Cancer Centre Pvt. Ltd."", ""tierType"": ""Tier 1""}"
2781,Pune,Pune,30,Dada Laser Eye Institute,NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""Dada Laser Eye Institute"", ""tierType"": ""Tier 1""}"
2782,Pune,Pune,30,Deshpande Eye Hospital & Laser Centre,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Deshpande Eye Hospital & Laser Centre"", ""tierType"": ""Tier 1""}"
2783,Pune,Pune,30,DHAKNE HOSPITAL TALEGAON DHABADE,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""DHAKNE HOSPITAL TALEGAON DHABADE"", ""tierType"": ""Tier 1""}"
2784,Pune,Pune,30,DHANSHREE HOSPITAL (ARP Ventures Pvt Ltd),NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""DHANSHREE HOSPITAL (ARP Ventures Pvt Ltd)"", ""tierType"": ""Tier 1""}"
2785,Pune,Pune,30,"Diagnopein Healthcare Pvt. Ltd., Pune",NABL,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABL"", ""hospName"": ""Diagnopein Healthcare Pvt. Ltd., Pune"", ""tierType"": ""Tier 1""}"
2786,Pune,Pune,30,DONGAONKAR SUPERSPECIALITY EYE HOSPITAL,QCI,Tier 2,Chh. Sambhajinagar,,"{""adcityName"": ""Pune"", ""cityName"": ""Chh. Sambhajinagar"", ""hospAcc"": ""QCI"", ""hospName"": ""DONGAONKAR SUPERSPECIALITY EYE HOSPITAL"", ""tierType"": ""Tier 2""}"
2787,Pune,Pune,30,Dr. Agarwal Healthcare Limited,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Dr. Agarwal Healthcare Limited"", ""tierType"": ""Tier 1""}"
2788,Pune,Pune,30,Dr. Agarwal Healthcare Limited,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Dr. Agarwal Healthcare Limited "", ""tierType"": ""Tier 1""}"
2789,Pune,Pune,30,Dr. Agrawal Eye Hospital Hadapsar,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Dr. Agrawal  Eye Hospital Hadapsar"", ""tierType"": ""Tier 1""}"
2790,Pune,Pune,30,Dr.Babasaheb Ambedkar Vaidyakiya Pratishthan DR.HEDGEWAR RUGNALAYA,NABH/NABL,Tier 2,Chh. Sambhajinagar,,"{""adcityName"": ""Pune"", ""cityName"": ""Chh. Sambhajinagar"", ""hospAcc"": ""NABH/NABL"", ""hospName"": ""Dr.Babasaheb Ambedkar Vaidyakiya Pratishthan  DR.HEDGEWAR RUGNALAYA"", ""tierType"": ""Tier 2""}"
2791,Pune,Pune,30,Dr. Bansal Hospital,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Dr. Bansal Hospital"", ""tierType"": ""Tier 1""}"
2792,Pune,Pune,30,Dr. Dudhabhate Netralaya & Retina Centre,NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""Dr. Dudhabhate Netralaya & Retina Centre"", ""tierType"": ""Tier 1""}"
2793,Pune,Pune,30,"Dr. D Y Patil Medical College, Hospital & Research Centre",NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""Dr. D Y Patil Medical College, Hospital & Research Centre"", ""tierType"": ""Tier 1""}"
2794,Pune,Pune,30,Dr. Jadhav Eye Foundation,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Dr. Jadhav Eye Foundation"", ""tierType"": ""Tier 1""}"
2795,Pune,Pune,30,"Dr. Kabre Orthopaedic , Spine and Dental Center",QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Dr. Kabre Orthopaedic , Spine and Dental Center"", ""tierType"": ""Tier 1""}"
2796,Pune,Pune,30,Dr.LAL PATH LABS LTD.,NABL,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABL"", ""hospName"": ""Dr.LAL PATH LABS LTD."", ""tierType"": ""Tier 1""}"
2797,Pune,Pune,30,Dr. Parbatani Eye Clinic,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Dr. Parbatani Eye Clinic"", ""tierType"": ""Tier 1""}"
2798,Pune,Pune,30,Fortune's Sparsh Healthcare Pvt.Ltd,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Fortune's Sparsh Healthcare Pvt.Ltd"", ""tierType"": ""Tier 1""}"
2799,Pune,Pune,30,GANPATI DANT RUGNALAYA & SHARDA DENTAL HOSPITAL,QCI,Tier 2,Chh. Sambhajinagar,,"{""adcityName"": ""Pune"", ""cityName"": ""Chh. Sambhajinagar"", ""hospAcc"": ""QCI"", ""hospName"": ""GANPATI DANT RUGNALAYA & SHARDA DENTAL HOSPITAL"", ""tierType"": ""Tier 2""}"
2800,Pune,Pune,30,Global Hospital & Research Centre,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Global Hospital & Research Centre"", ""tierType"": ""Tier 1""}"
2801,Pune,Pune,30,Grant Medical Foundation's Ruby Hall Clinic,NABH/NABL,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH/NABL"", ""hospName"": ""Grant Medical Foundation's Ruby Hall Clinic"", ""tierType"": ""Tier 1""}"
2802,Pune,Pune,30,Gunjkar Multi-speciality Hospial,NABH,Tier 2,Chh. Sambhajinagar,,"{""adcityName"": ""Pune"", ""cityName"": ""Chh. Sambhajinagar"", ""hospAcc"": ""NABH"", ""hospName"": ""Gunjkar Multi-speciality Hospial"", ""tierType"": ""Tier 2""}"
2803,Pune,Pune,30,HV Desai Eye Hospital,NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""HV Desai Eye Hospital"", ""tierType"": ""Tier 1""}"
2804,Pune,Pune,30,IMAX MULTISPECIALITY HOSPITAL,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""IMAX MULTISPECIALITY HOSPITAL"", ""tierType"": ""Tier 1""}"
2805,Pune,Pune,30,Isha Eye Care Pvt Ltd.,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Isha Eye Care Pvt Ltd."", ""tierType"": ""Tier 1""}"
2806,Pune,Pune,30,JeevanJyoti Hospital,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""JeevanJyoti Hospital"", ""tierType"": ""Tier 1""}"
2807,Pune,Pune,30,Jehangir Hospital,NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""Jehangir Hospital"", ""tierType"": ""Tier 1""}"
2808,Pune,Pune,30,Jivanrekha Multispeciality Hospital,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Jivanrekha Multispeciality Hospital"", ""tierType"": ""Tier 1""}"
2809,Pune,Pune,30,KEM Hospital Pune,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""KEM Hospital Pune"", ""tierType"": ""Tier 1""}"
2810,Pune,Pune,30,Kohakade Hospital,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Kohakade Hospital"", ""tierType"": ""Tier 1""}"
2811,Pune,Pune,30,Krishna General Hospital,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Krishna General Hospital"", ""tierType"": ""Tier 1""}"
2812,Pune,Pune,30,KRSNAA DIAGNOSTICS LTD,NABL,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABL"", ""hospName"": ""KRSNAA DIAGNOSTICS LTD"", ""tierType"": ""Tier 1""}"
2813,Pune,Pune,30,"LIFELINE HOSPITAL,WAGHOLI",NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""LIFELINE HOSPITAL,WAGHOLI"", ""tierType"": ""Tier 1""}"
2814,Pune,Pune,30,Lokmanya Hospital Chinchwad,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Lokmanya Hospital Chinchwad"", ""tierType"": ""Tier 1""}"
2815,Pune,Pune,30,"LOKMANYA HOSPITAL (LHSS),Senapati Bapat Road,Pune",NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""LOKMANYA HOSPITAL (LHSS),Senapati Bapat Road,Pune"", ""tierType"": ""Tier 1""}"
2816,Pune,Pune,30,Lokmanya Hospital Nigdi,NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""Lokmanya Hospital Nigdi"", ""tierType"": ""Tier 1""}"
2817,Pune,Pune,30,Mahaveer Super Speciality Eye Hospital And Laser Centre,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Mahaveer Super Speciality Eye Hospital And Laser Centre"", ""tierType"": ""Tier 1""}"
2818,Pune,Pune,30,Makan Hospital,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Makan Hospital"", ""tierType"": ""Tier 1""}"
2819,Pune,Pune,30,Max Neuro Hospital,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Max Neuro Hospital"", ""tierType"": ""Tier 1""}"
2820,Pune,Pune,30,MEDICOVER HOSPITAL AURANGABAD,NABH,Tier 2,Chh. Sambhajinagar,,"{""adcityName"": ""Pune"", ""cityName"": ""Chh. Sambhajinagar"", ""hospAcc"": ""NABH"", ""hospName"": ""MEDICOVER HOSPITAL AURANGABAD"", ""tierType"": ""Tier 2""}"
2821,Pune,Pune,30,Metropolis Health care Limited,NABL,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABL"", ""hospName"": ""Metropolis Health care Limited"", ""tierType"": ""Tier 1""}"
2822,Pune,Pune,30,MOOLANI EYE CARE CENTRE,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""MOOLANI EYE CARE  CENTRE"", ""tierType"": ""Tier 1""}"
2823,Pune,Pune,30,NIO Aundh,NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""NIO Aundh"", ""tierType"": ""Tier 1""}"
2824,Pune,Pune,30,"NIO EYES +Jai & Aditya Kelkar Eye Care & Laser Institute Pvt. Ltd., Aundh.",NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""NIO EYES +Jai & Aditya Kelkar Eye Care & Laser Institute Pvt. Ltd., Aundh."", ""tierType"": ""Tier 1""}"
2825,Pune,Pune,30,NIO Shivajinagar,NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""NIO Shivajinagar"", ""tierType"": ""Tier 1""}"
2826,Pune,Pune,30,Nirvikar Ayurved Hospital,QCI,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""QCI"", ""hospName"": ""Nirvikar Ayurved Hospital"", ""tierType"": ""Tier 1""}"
2827,Pune,Pune,30,NM Wadia Institute of Cardiology,NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""NM Wadia Institute of Cardiology"", ""tierType"": ""Tier 1""}"
2828,Pune,Pune,30,Noble Hospital,NABH,Tier 1,Pune,,"{""adcityName"": ""Pune"", ""cityName"": ""Pune"", ""hospAcc"": ""NABH"", ""hospName"": ""Noble Hospital"", ""tierType"": ""Tier 1""}"
