scheme_code,hospital_id,hospital_name,aliases,state,district,city,address,hospital_type,empanelment_type,empanelment_status,specialities,source,last_updated
PMJAY,HOSP36P133483,SAI SANJEEVANI HOSPITAL,SAI SANJEEVANI HOSPITAL,TELANGANA,Jagitial,Jagitial,,Private(For Profit),PMJAY,active,"S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133484,PRAMODA HOSPITAL,PRAMODA HOSPITAL,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Private(For Profit),PMJAY,active,"M2, S1, S4, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133485,VIJAYAKRISHNA MULTISPECIALITY HOSPITAL,VIJAYAKRISHNA MULTISPECIALITY HOSPITAL,TELANGANA,SURYAPET,SURYAPET,,Private(For Profit),PMJAY,active,"M1, M7, S7, M2, S1, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133486,GLOBAL EYE AND LASER HOSPITAL PVT LTD,GLOBAL EYE AND LASER HOSPITAL PVT LTD,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,S3,24_June_2026.csv,-NA-
PMJAY,HOSP36P133487,SUNEETHA HOSPITAL,SUNEETHA HOSPITAL,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Private(For Profit),PMJAY,active,"M1, M7, M2, M3, S1, S4, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133488,STAR HEALTH CARE HOSPITAL,STAR HEALTH CARE HOSPITAL,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Private(For Profit),PMJAY,active,"S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133489,APARNA HOSPITAL AND SCAN CENTRE,APARNA HOSPITAL AND SCAN CENTRE,TELANGANA,NALGONDA,NALGONDA,,Private(For Profit),PMJAY,active,"S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133490,VANITHA HOSPITAL,VANITHA HOSPITAL,TELANGANA,Narayanpet,Narayanpet,,Private(For Profit),PMJAY,active,"M1, M7, M2, S1, S4, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133491,RUDRA MULTI SPECIALITY HOSPITAL,RUDRA MULTI SPECIALITY HOSPITAL,TELANGANA,KAMAREDDY,KAMAREDDY,,Private(For Profit),PMJAY,active,"M1, M7, S7, M2, S4, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133492,Sree Netralaya Eye Hospital and Laser Centre,Sree Netralaya Eye Hospital and Laser Centre,TELANGANA,RANGA REDDY,RANGA REDDY,,Private(For Profit),PMJAY,active,S3,24_June_2026.csv,-NA-
PMJAY,HOSP36P133493,SVR MULTI SPECIALITY,SVR MULTI SPECIALITY,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Private(For Profit),PMJAY,active,"M1, S7",24_June_2026.csv,-NA-
PMJAY,HOSP36P133494,VAMSHI CBC CCANCER,VAMSHI CBC CCANCER,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Private(For Profit),PMJAY,active,"M1, M7, S7, M2, S1, S4, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133495,SAI NURSING HOME,SAI NURSING HOME,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,"M1, M7, S7, S1, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133496,SRI CHARITHA,SRI CHARITHA,TELANGANA,SANGAREDDY,SANGAREDDY,,Private(For Profit),PMJAY,active,"M1, M7, M2, S1, S5, S6, S7",24_June_2026.csv,-NA-
PMJAY,HOSP36P133497,Jaya Hospital,Jaya Hospital,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Private(For Profit),PMJAY,active,"M1, M2, S8, M7, S7, S1, S12, S13, S14, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P133498,Sanjana Palamoor Nursing Home,Sanjana Palamoor Nursing Home,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Private(For Profit),PMJAY,active,"M1, M7, M2, S1, S4, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133499,Kamineni Hospitals Pvt Ltd,Kamineni Hospitals Pvt Ltd,TELANGANA,RANGA REDDY,RANGA REDDY,,Private(For Profit),PMJAY,active,"M1, M2, S8, M7, S7, S1, S10, S11, S12, S13, S14, S2, S3, S4, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P139325,SRI SAI RAKSHA MULTISPECIALITY HOSPITAL,SRI SAI RAKSHA MULTISPECIALITY HOSPITAL,TELANGANA,NALGONDA,NALGONDA,,Private(For Profit),PMJAY,active,"S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P139414,SIDDARTHA HOSPITAL,SIDDARTHA HOSPITAL,TELANGANA,MAHABUBABAD,MAHABUBABAD,,Private(For Profit),PMJAY,active,"M1, M7, S5, S6, S7",24_June_2026.csv,-NA-
PMJAY,HOSP36P139438,DR PATNAM MAHENDER REDDY INSTITUTE OF MEDICAL SCIENCES,DR PATNAM MAHENDER REDDY INSTITUTE OF MEDICAL SCIENCES,TELANGANA,RANGA REDDY,RANGA REDDY,,Private(For Profit),PMJAY,active,"M1, M7, M2, S1, S2, S3, S4, S5",24_June_2026.csv,-NA-
PMJAY,HOSP36P139439,SHREE HEALTHCARE MULTI SPECIALITY HOSPITAL,SHREE HEALTHCARE MULTI SPECIALITY HOSPITAL,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,"S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P139440,SHRI ADITYA MULTI SPECIALITY HOSPITAL,SHRI ADITYA MULTI SPECIALITY HOSPITAL,TELANGANA,Nirmal,Nirmal,,Private(For Profit),PMJAY,active,"S12, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P139441,SUSHRUTHA HOSPITAL,SUSHRUTHA HOSPITAL,TELANGANA,SIDDIPET,SIDDIPET,,Private(For Profit),PMJAY,active,"M1, M7, S1, S10, S11, S16, S2, S5, S6, S8, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P139446,OMEGA BANNU HOSPITALS,OMEGA BANNU HOSPITALS,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Private(For Profit),PMJAY,active,"M5, M6, S15",24_June_2026.csv,-NA-
PMJAY,HOSP36P139447,ONUS HOSPITALS,ONUS HOSPITALS,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,"S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P139448,PADMAJA HOSPITAL,PADMAJA HOSPITAL,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,"M1, M7, S5, S6, S7",24_June_2026.csv,-NA-
PMJAY,HOSP36P139449,PRATIBHA SUPER SPECIALITY HOSPITAL,PRATIBHA SUPER SPECIALITY HOSPITAL,TELANGANA,NIZAMABAD,NIZAMABAD,,Private(For Profit),PMJAY,active,"M1, M7, S7, S12, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P139454,PANCHAVATI HOSPITAL,PANCHAVATI HOSPITAL,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Private(For Profit),PMJAY,active,"M1, M2, S8, M7, S1, S2, S7, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P139455,SRI MALIKA HOSPITAL,SRI MALIKA HOSPITAL,TELANGANA,SIDDIPET,SIDDIPET,,Private(For Profit),PMJAY,active,"S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P139456,AJANTHA MULTI SPECIALITY AND CHILDREN HOSPITAL,AJANTHA MULTI SPECIALITY AND CHILDREN HOSPITAL,TELANGANA,JANGOAN,JANGOAN,,Private(For Profit),PMJAY,active,"S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P139457,Ganga Hospital,Ganga Hospital,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Private(For Profit),PMJAY,active,"M2, S4, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P139458,KAMALA HOSPITAL AND RESEARCH CENTRE FOR THALASSEMIA AND SICKLE CELL PATIENTS A UNIT OF THALASSEMIA AND SICKLE CELL SOCIETY,KAMALA HOSPITAL AND RESEARCH CENTRE FOR THALASSEMIA AND SICKLE CELL PATIENTS A UNIT OF THALASSEMIA AND SICKLE CELL SOCIETY,TELANGANA,KHAMMAM,KHAMMAM,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P139459,SUBHAKARA HOSPITALS,SUBHAKARA HOSPITALS,TELANGANA,JOGULAMBA GADWAL,JOGULAMBA GADWAL,,Private(For Profit),PMJAY,active,"M1, S7",24_June_2026.csv,-NA-
PMJAY,HOSP36P143980,AJAY HOSPITALS MULI SPECIALITY,AJAY HOSPITALS MULI SPECIALITY,TELANGANA,YADADRI BHUVANAGIRI,YADADRI BHUVANAGIRI,,Private(For Profit),PMJAY,active,"M1, M7, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P143981,RAJESH KUMAR ORTHOPAEDIC HOSPITAL,RAJESH KUMAR ORTHOPAEDIC HOSPITAL,TELANGANA,SIDDIPET,SIDDIPET,,Private(For Profit),PMJAY,active,"S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P143982,RK HOSPITALS,RK HOSPITALS,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,"S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P143983,SRI SRUSTI HOSPITALS(A UNIT OF SRUSTI INFERTILITY AND ORTHOPAEDIC CENTRE),SRI SRUSTI HOSPITALS(A UNIT OF SRUSTI INFERTILITY AND ORTHOPAEDIC CENTRE),TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Private(For Profit),PMJAY,active,"M1, M7, S1, S3, S4, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P157594,SWAPNA MULTI SPECAILITY HOSPITAL,SWAPNA MULTI SPECAILITY HOSPITAL,TELANGANA,Nirmal,Nirmal,,Private(For Profit),PMJAY,active,"M1, M7, M2, M3, S4, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P160770,AVS WELLNESS HOSPITALS,AVS WELLNESS HOSPITALS,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P160800,Medicare Hospital,Medicare Hospital,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P160801,ORCHID HOSPITAL,ORCHID HOSPITAL,TELANGANA,KARIMNAGAR,KARIMNAGAR,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P160814,C K HOSPITAL,C K HOSPITAL,TELANGANA,NALGONDA,NALGONDA,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P160818,KIMS HOSPITAL A Unit of Srinitha Hospitals and Research Pvt Ltd,KIMS HOSPITAL A Unit of Srinitha Hospitals and Research Pvt Ltd,TELANGANA,KUMURAM BHEEM ASIFABAD,KUMURAM BHEEM ASIFABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P160819,MURUGAN HOSPITAL,MURUGAN HOSPITAL,TELANGANA,KARIMNAGAR,KARIMNAGAR,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P160831,SANJEEVINI MULTI SPECIALITY HOSPITAL,SANJEEVINI MULTI SPECIALITY HOSPITAL,TELANGANA,NALGONDA,NALGONDA,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P160832,SUNRIDGE MULTI SPECALITY HOSPITAL A Unit of Varalaxmi Healthcare Pvt ltd,SUNRIDGE MULTI SPECALITY HOSPITAL A Unit of Varalaxmi Healthcare Pvt ltd,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P160981,SREE BALAJI HOSPITAL,SREE BALAJI HOSPITAL,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P161074,SREE LAKSHMI GAYATRI HOSPITALS PVT LTD,SREE LAKSHMI GAYATRI HOSPITALS PVT LTD,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P161285,ARUNDATHI HOSPITAL,ARUNDATHI HOSPITAL,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,"M1, M2, S8, M7, S7, M3, M8, S1, S10, S11, S12, S13, S16, S2, S3, S4, S5, S6",24_June_2026.csv,-NA-
